Exchange Date,Open,OpenEURUSD,OpenUSDCHF,OpenUSDJPY,OpenNZDCAD
16-Jun-11,1.6176,1.4162,0.8532,80.98,0.788
15-Jun-11,1.6374,1.444,0.8449,80.5,0.792
14-Jun-11,1.6376,1.4417,0.8366,80.2,0.7962
13-Jun-11,1.6234,1.4328,0.8426,80.34,0.803
10-Jun-11,1.6369,1.4507,0.8408,80.36,0.8033
9-Jun-11,1.6393,1.4577,0.8364,79.89,0.8035
8-Jun-11,1.6438,1.469,0.8365,80.11,0.7996
7-Jun-11,1.6355,1.4575,0.8347,80.08,0.7976
6-Jun-11,1.6425,1.4627,0.8346,80.19,0.7974
3-Jun-11,1.6367,1.4491,0.8428,80.93,0.7957
2-Jun-11,1.6325,1.4321,0.8426,80.87,0.7954
1-Jun-11,1.6448,1.4391,0.8536,81.49,0.797
31-May-11,1.6476,1.4282,0.8518,80.94,0.7972
30-May-11,1.648,1.4312,0.85,80.76,0.8001
27-May-11,1.6389,1.4134,0.8647,81.35,0.7925
26-May-11,1.6274,1.4084,0.8725,82.02,0.779
25-May-11,1.6179,1.4098,0.8795,81.96,0.7782
24-May-11,1.6119,1.4045,0.8836,81.93,0.7723
23-May-11,1.6222,1.4129,0.8787,81.77,0.7732
20-May-11,1.6229,1.4305,0.8805,81.65,0.7651
19-May-11,1.6166,1.4248,0.881,81.67,0.7657
18-May-11,1.6248,1.4235,0.88,81.43,0.7617
17-May-11,1.6196,1.416,0.884,80.84,0.7607
16-May-11,1.6176,1.4078,0.8933,80.87,0.7614
13-May-11,1.6287,1.424,0.8842,80.98,0.7653
12-May-11,1.6353,1.4203,0.8867,81.15,0.7587
11-May-11,1.6367,1.4404,0.8799,80.85,0.7597
10-May-11,1.6389,1.4352,0.8724,80.27,0.7651
9-May-11,1.6376,1.4367,0.8775,80.67,0.7625
6-May-11,1.6392,1.454,0.8698,80.24,0.7584
5-May-11,1.6494,1.4825,0.8609,80.59,0.7565
4-May-11,1.6481,1.482,0.861,80.95,0.7598
3-May-11,1.6645,1.4818,0.8651,81.23,0.7657
2-May-11,1.6709,1.4823,0.8646,81.11,0.7647
29-Apr-11,1.6633,1.4825,0.8732,81.55,0.7626
28-Apr-11,1.6627,1.4781,0.8748,82.2,0.7622
27-Apr-11,1.6483,1.4645,0.8741,81.54,0.7675
26-Apr-11,1.6497,1.4578,0.8811,81.81,0.7631
25-Apr-11,1.6521,1.4558,0.8852,81.83,0.7641
22-Apr-11,1.6511,1.4551,0.8859,81.83,0.7629
21-Apr-11,1.6397,1.4519,0.8882,82.52,0.7591
20-Apr-11,1.6317,1.4336,0.8993,82.59,0.7542
19-Apr-11,1.6266,1.4222,0.8959,82.46,0.7598
18-Apr-11,1.6314,1.4417,0.8928,83.17,0.7667
15-Apr-11,1.6346,1.4485,0.8921,83.5,0.7622
14-Apr-11,1.6266,1.444,0.8955,83.87,0.7585
13-Apr-11,1.626,1.4476,0.8969,83.62,0.7535
12-Apr-11,1.6343,1.4431,0.9068,84.66,0.7458
11-Apr-11,1.6377,1.4453,0.9084,84.87,0.7472
8-Apr-11,1.6321,1.4301,0.9167,85.01,0.7464
7-Apr-11,1.6334,1.4332,0.9182,85.41,0.7468
6-Apr-11,1.6292,1.4216,0.9249,84.98,0.7394
5-Apr-11,1.6123,1.4217,0.923,84.13,0.7423
4-Apr-11,1.6107,1.4223,0.9251,84.15,0.7403
1-Apr-11,1.6035,1.4171,0.9182,83.2,0.7377
31-Mar-11,1.6077,1.4127,0.918,82.89,0.74
30-Mar-11,1.6007,1.4111,0.9203,82.46,0.7374
29-Mar-11,1.5989,1.4079,0.9167,81.72,0.7337
28-Mar-11,1.6005,1.4045,0.9209,81.33,0.7373
25-Mar-11,1.6115,1.4168,0.9082,80.99,0.7313
24-Mar-11,1.624,1.4088,0.9079,80.97,0.7279
23-Mar-11,1.6372,1.4197,0.9032,80.97,0.7255
22-Mar-11,1.6302,1.4218,0.9044,81.12,0.719
21-Mar-11,1.6222,1.4181,0.9013,80.78,0.718
18-Mar-11,1.6138,1.4014,0.8987,78.99,0.708
17-Mar-11,1.5991,1.3905,0.8987,77.66,0.7141
16-Mar-11,1.6084,1.3996,0.9159,80.73,0.7199
15-Mar-11,1.6169,1.3986,0.9242,81.67,0.7196
14-Mar-11,1.6082,1.3961,0.9275,81.81,0.7192
11-Mar-11,1.6056,1.3796,0.9321,82.92,0.7167
10-Mar-11,1.6198,1.3905,0.9297,82.71,0.7132
9-Mar-11,1.616,1.3903,0.935,82.65,0.7176
8-Mar-11,1.6198,1.3971,0.9261,82.23,0.716
7-Mar-11,1.6271,1.3995,0.9251,82.28,0.7173
4-Mar-11,1.6275,1.3965,0.9311,82.4,0.7199
3-Mar-11,1.6324,1.3865,0.9234,81.85,0.722
2-Mar-11,1.6261,1.3775,0.9287,81.83,0.7278
1-Mar-11,1.6257,1.3802,0.9287,81.8,0.7301
28-Feb-11,1.6111,1.3756,0.9279,81.68,0.7341
25-Feb-11,1.6138,1.3796,0.926,81.91,0.7339
24-Feb-11,1.6209,1.3746,0.9329,82.46,0.737
23-Feb-11,1.6137,1.3658,0.9382,82.72,0.7388
22-Feb-11,1.6224,1.3676,0.9465,83.1,0.7493
21-Feb-11,1.6259,1.3701,0.9432,83.09,0.7516
18-Feb-11,1.6175,1.3607,0.9492,83.29,0.747
17-Feb-11,1.6093,1.3567,0.9592,83.67,0.7425
16-Feb-11,1.6124,1.3486,0.9665,83.76,0.7438
15-Feb-11,1.6033,1.3487,0.9698,83.27,0.7482
14-Feb-11,1.5986,1.3507,0.9747,83.54,0.7484
11-Feb-11,1.6092,1.3596,0.9691,83.21,0.7596
10-Feb-11,1.6099,1.3727,0.9576,82.35,0.7665
9-Feb-11,1.6065,1.3624,0.963,82.34,0.7707
8-Feb-11,1.6107,1.3581,0.9554,82.31,0.7629
7-Feb-11,1.6096,1.3561,0.9575,82.2,0.7595
4-Feb-11,1.6144,1.3638,0.945,81.58,0.7653
3-Feb-11,1.6186,1.3811,0.9398,81.54,0.7642
2-Feb-11,1.6145,1.3828,0.9354,81.3,0.7744
1-Feb-11,1.6014,1.3684,0.9443,82.05,0.7719
31-Jan-11,1.5857,1.3598,0.9408,81.98,0.7706
28-Jan-11,1.5933,1.3732,0.9452,82.88,0.7665
27-Jan-11,1.5927,1.3709,0.9419,82.19,0.7674
26-Jan-11,1.5813,1.3685,0.942,82.2,0.7656
25-Jan-11,1.5985,1.3637,0.949,82.49,0.7577
24-Jan-11,1.5995,1.3637,0.9579,82.51,0.7526
21-Jan-11,1.5903,1.3472,0.9672,82.98,0.755
20-Jan-11,1.5996,1.3474,0.9545,81.97,0.7655
19-Jan-11,1.5959,1.3386,0.9634,82.58,0.7649
18-Jan-11,1.5883,1.329,0.9646,82.72,0.7617
17-Jan-11,1.5866,1.3381,0.9622,82.8,0.7589
14-Jan-11,1.5833,1.3361,0.9636,82.79,0.7622
13-Jan-11,1.5762,1.3129,0.9661,82.96,0.7524
12-Jan-11,1.5607,1.297,0.9735,83.21,0.753
11-Jan-11,1.557,1.2947,0.9674,82.69,0.7582
10-Jan-11,1.5522,1.288,0.968,83.21,0.7528
7-Jan-11,1.5468,1.3002,0.965,83.33,0.7534
6-Jan-11,1.5518,1.3146,0.9657,83.26,0.7539
5-Jan-11,1.5585,1.3303,0.9482,81.99,0.7648
4-Jan-11,1.5483,1.3356,0.9331,81.71,0.7681
3-Jan-11,1.5568,1.3345,0.9343,81.18,0.772
31-Dec-10,1.5424,1.3287,0.9352,81.5,0.7702
30-Dec-10,1.5497,1.3223,0.9461,81.61,0.7678
29-Dec-10,1.5376,1.3115,0.9516,82.42,0.7547
28-Dec-10,1.5418,1.3163,0.9597,82.78,0.7542
27-Dec-10,1.5442,1.3114,0.9597,82.89,0.7527
24-Dec-10,1.5429,1.3114,0.9586,82.94,0.7537
23-Dec-10,1.5383,1.3095,0.9518,83.57,0.7491
22-Dec-10,1.5469,1.3094,0.9584,83.76,0.7554
21-Dec-10,1.5508,1.3126,0.9646,83.73,0.7543
20-Dec-10,1.5503,1.3179,0.9675,83.99,0.7443
17-Dec-10,1.5629,1.3236,0.9644,84,0.7431
16-Dec-10,1.5542,1.3211,0.9675,84.24,0.7414
15-Dec-10,1.5781,1.3381,0.9589,83.63,0.7566
14-Dec-10,1.5856,1.3388,0.9679,83.4,0.7566
13-Dec-10,1.5805,1.3205,0.9827,83.95,0.7542
10-Dec-10,1.5768,1.3236,0.9833,83.71,0.7562
9-Dec-10,1.5801,1.3261,0.9856,84,0.7555
8-Dec-10,1.5762,1.326,0.9867,83.45,0.7657
7-Dec-10,1.5714,1.3303,0.9814,82.68,0.7653
6-Dec-10,1.5765,1.3382,0.9746,82.61,0.7669
3-Dec-10,1.5602,1.3221,0.9922,83.84,0.7565
2-Dec-10,1.5622,1.3134,1.0024,84.2,0.762
1-Dec-10,1.5561,1.2984,1.0037,83.66,0.7617
30-Nov-10,1.5573,1.3121,0.9998,84.26,0.7585
29-Nov-10,1.5592,1.3285,1.0021,84.02,0.7636
26-Nov-10,1.5759,1.3352,1.0004,83.6,0.7664
25-Nov-10,1.5771,1.333,0.996,83.54,0.7676
24-Nov-10,1.5776,1.3364,0.997,83.17,0.7767
23-Nov-10,1.5956,1.3618,0.9896,83.29,0.7853
22-Nov-10,1.5978,1.3714,0.9914,83.48,0.7924
19-Nov-10,1.6038,1.3644,0.9957,83.53,0.7931
18-Nov-10,1.5903,1.3526,0.9915,83.2,0.7892
17-Nov-10,1.5883,1.3486,0.9956,83.27,0.784
16-Nov-10,1.6053,1.3586,0.9843,83.17,0.7796
15-Nov-10,1.6149,1.3709,0.9794,82.45,0.7862
12-Nov-10,1.6118,1.3664,0.9745,82.48,0.7817
11-Nov-10,1.6121,1.3781,0.9704,82.26,0.783
10-Nov-10,1.5985,1.3774,0.9678,81.71,0.7829
9-Nov-10,1.6135,1.3919,0.9658,81.17,0.7902
8-Nov-10,1.6194,1.405,0.962,81.24,0.7939
5-Nov-10,1.6268,1.4213,0.9577,80.73,0.7967
4-Nov-10,1.6104,1.4137,0.9705,81.15,0.7886
3-Nov-10,1.6043,1.4036,0.9788,80.64,0.7775
2-Nov-10,1.604,1.3894,0.9913,80.48,0.7783
1-Nov-10,1.6043,1.3961,0.9821,80.29,0.7798
29-Oct-10,1.5936,1.3924,0.9833,81.02,0.7673
28-Oct-10,1.5774,1.376,0.9901,81.76,0.7668
27-Oct-10,1.5847,1.3857,0.9835,81.4,0.7667
26-Oct-10,1.5733,1.3964,0.9699,80.76,0.7665
25-Oct-10,1.5667,1.3955,0.9769,81.42,0.7668
22-Oct-10,1.5709,1.3921,0.967,81.31,0.7651
21-Oct-10,1.5838,1.396,0.9622,81.14,0.7691
20-Oct-10,1.5692,1.3728,0.9707,81.6,0.768
19-Oct-10,1.5895,1.3948,0.9584,81.25,0.7692
18-Oct-10,1.5984,1.3974,0.9581,81.39,0.7643
15-Oct-10,1.6006,1.4075,0.9529,81.42,0.761
14-Oct-10,1.5892,1.3955,0.958,81.79,0.7598
13-Oct-10,1.5803,1.3914,0.9569,81.78,0.7624
12-Oct-10,1.5877,1.3872,0.9646,82.1,0.7605
11-Oct-10,1.596,1.3992,0.9602,81.74,0.7634
8-Oct-10,1.5869,1.3918,0.9657,82.3,0.7632
7-Oct-10,1.5886,1.3929,0.9612,82.89,0.7594
6-Oct-10,1.5888,1.3836,0.9664,83.18,0.7606
5-Oct-10,1.5825,1.3678,0.971,83.4,0.7551
4-Oct-10,1.5804,1.379,0.975,83.23,0.7585
1-Oct-10,1.5709,1.3629,0.983,83.49,0.7548
30-Sep-10,1.579,1.3623,0.9772,83.72,0.7586
29-Sep-10,1.58,1.3578,0.9763,83.84,0.7614
28-Sep-10,1.5808,1.3443,0.9857,84.27,0.7561
27-Sep-10,1.5822,1.3479,0.9833,84.33,0.7532
24-Sep-10,1.5681,1.3312,0.9855,84.39,0.7536
23-Sep-10,1.5645,1.3393,0.9868,84.52,0.7601
22-Sep-10,1.561,1.3252,0.9966,85.14,0.7516
21-Sep-10,1.5546,1.3061,1.0049,85.69,0.7504
20-Sep-10,1.5659,1.3052,1.01,85.73,0.751
17-Sep-10,1.5618,1.3078,1.0153,85.78,0.7431
16-Sep-10,1.5626,1.301,1.0026,85.74,0.745
15-Sep-10,1.5533,1.2992,0.996,83.03,0.7541
14-Sep-10,1.5424,1.2877,1.0072,83.71,0.7538
13-Sep-10,1.5354,1.2706,1.019,84.18,0.7554
10-Sep-10,1.5431,1.2696,1.0149,83.82,0.7493
9-Sep-10,1.5471,1.2721,1.0111,83.86,0.7491
8-Sep-10,1.5357,1.2683,1.0111,83.79,0.7525
7-Sep-10,1.5392,1.2872,1.0116,84.16,0.748
6-Sep-10,1.5439,1.2887,1.0161,84.37,0.747
3-Sep-10,1.5391,1.2826,1.0123,84.28,0.7521
2-Sep-10,1.5446,1.2798,1.0153,84.43,0.7477
1-Sep-10,1.5351,1.2685,1.0145,84.15,0.7445
31-Aug-10,1.546,1.2663,1.0256,84.62,0.7465
30-Aug-10,1.5534,1.2765,1.0273,85.33,0.7475
27-Aug-10,1.5521,1.2713,1.0235,84.47,0.7426
26-Aug-10,1.5472,1.2659,1.0299,84.58,0.7433
25-Aug-10,1.5411,1.263,1.031,84.13,0.744
24-Aug-10,1.5492,1.2649,1.0413,85.12,0.7417
23-Aug-10,1.5543,1.2703,1.035,85.58,0.7397
20-Aug-10,1.5592,1.2818,1.0318,85.24,0.7351
19-Aug-10,1.5598,1.2854,1.0422,85.35,0.7345
18-Aug-10,1.5573,1.2879,1.0434,85.55,0.7353
17-Aug-10,1.5651,1.2822,1.0397,85.34,0.7371
16-Aug-10,1.5579,1.2758,1.0475,86.2,0.7346
13-Aug-10,1.5573,1.2827,1.0496,85.88,0.738
12-Aug-10,1.564,1.2845,1.0603,85.27,0.7459
11-Aug-10,1.5849,1.3175,1.0474,85.43,0.746
10-Aug-10,1.59,1.3221,1.0488,85.96,0.7484
9-Aug-10,1.5987,1.3289,1.0366,85.43,0.753
6-Aug-10,1.5885,1.3182,1.046,85.83,0.7413
5-Aug-10,1.5885,1.3152,1.0531,86.3,0.7469
4-Aug-10,1.5946,1.3227,1.0394,85.78,0.7512
3-Aug-10,1.5889,1.3179,1.0388,86.45,0.7489
2-Aug-10,1.5724,1.306,1.0403,86.38,0.7477
30-Jul-10,1.5614,1.3078,1.0406,86.88,0.7499
29-Jul-10,1.5587,1.2987,1.0563,87.34,0.7479
28-Jul-10,1.5592,1.3001,1.0596,87.88,0.7578
27-Jul-10,1.5483,1.2988,1.0487,86.91,0.7565
26-Jul-10,1.5416,1.29,1.054,87.48,0.7549
23-Jul-10,1.5251,1.2884,1.0429,87.04,0.7514
22-Jul-10,1.5176,1.275,1.0505,86.93,0.7469
21-Jul-10,1.527,1.288,1.052,87.46,0.7478
20-Jul-10,1.5222,1.2946,1.0542,86.75,0.7444
19-Jul-10,1.5286,1.2893,1.048,86.57,0.7487
16-Jul-10,1.5439,1.2927,1.0419,87.42,0.7554
15-Jul-10,1.5263,1.274,1.0513,88.41,0.7462
14-Jul-10,1.5181,1.2722,1.0546,88.7,0.7414
13-Jul-10,1.5025,1.2588,1.06,88.63,0.7385
12-Jul-10,1.5053,1.2639,1.055,88.65,0.7332
9-Jul-10,1.5159,1.2695,1.049,88.37,0.739
8-Jul-10,1.5171,1.2633,1.0523,87.76,0.7371
7-Jul-10,1.5149,1.2626,1.0594,87.53,0.7313
6-Jul-10,1.5134,1.2537,1.0649,87.75,0.7319
5-Jul-10,1.5198,1.2556,1.0641,87.7,0.7317
2-Jul-10,1.5166,1.2514,1.0597,87.73,0.7331
1-Jul-10,1.4944,1.2233,1.0768,88.35,0.7278
30-Jun-10,1.5056,1.2183,1.0819,88.49,0.7299
29-Jun-10,1.5096,1.2274,1.0871,89.36,0.7337
28-Jun-10,1.5052,1.2371,1.094,89.32,0.7398
25-Jun-10,1.492,1.2327,1.1017,89.55,0.7379
24-Jun-10,1.4955,1.2316,1.1043,89.93,0.741
23-Jun-10,1.4804,1.2261,1.1075,90.48,0.7238
22-Jun-10,1.4758,1.232,1.1112,91.04,0.7251
21-Jun-10,1.4853,1.2437,1.1018,90.36,0.7256
18-Jun-10,1.4811,1.2381,1.1121,90.92,0.7232
17-Jun-10,1.4721,1.2297,1.1314,91.38,0.714
16-Jun-10,1.48,1.232,1.1334,91.52,0.7156
15-Jun-10,1.4734,1.2212,1.1426,91.59,0.7174
14-Jun-10,1.4561,1.2124,1.1478,91.77,0.7147
11-Jun-10,1.4696,1.2106,1.1432,91.38,0.7058
10-Jun-10,1.4531,1.198,1.1482,91.26,0.6998
9-Jun-10,1.4464,1.1969,1.1528,91.52,0.6991
8-Jun-10,1.4464,1.1916,1.1634,91.4,0.6987
7-Jun-10,1.4425,1.1945,1.1638,91.81,0.7099
4-Jun-10,1.4617,1.2162,1.1566,92.58,0.7091
3-Jun-10,1.4648,1.2247,1.1544,92.22,0.7072
2-Jun-10,1.4634,1.2205,1.1578,90.98,0.7111
1-Jun-10,1.4531,1.2303,1.1553,91.19,0.7106
31-May-10,1.443,1.2273,1.1582,91.01,0.7122
28-May-10,1.4579,1.236,1.1509,90.98,0.7169
27-May-10,1.4369,1.2156,1.1607,89.83,0.7113
26-May-10,1.4439,1.2372,1.1545,90.32,0.714
25-May-10,1.4401,1.2344,1.1607,90.23,0.7116
24-May-10,1.4462,1.2545,1.1501,90.19,0.7181
21-May-10,1.4345,1.2465,1.1514,89.08,0.7124
20-May-10,1.4458,1.2426,1.1501,91.78,0.709
19-May-10,1.4296,1.2181,1.1488,92.06,0.718
18-May-10,1.4484,1.2392,1.1306,92.61,0.7193
17-May-10,1.4524,1.2349,1.1338,92.3,0.7309
14-May-10,1.4591,1.2521,1.1185,92.66,0.7287
13-May-10,1.4825,1.2629,1.1097,93.19,0.727
12-May-10,1.4931,1.2639,1.1114,92.72,0.7303
11-May-10,1.4866,1.2789,1.1092,93.29,0.7395
10-May-10,1.4849,1.2932,1.1002,92.37,0.7433
7-May-10,1.4751,1.263,1.1129,90.76,0.7488
6-May-10,1.5103,1.2823,1.1171,93.89,0.74
5-May-10,1.5127,1.2966,1.1045,94.7,0.7373
4-May-10,1.5236,1.3191,1.0857,94.58,0.7381
3-May-10,1.5314,1.334,1.0746,93.91,0.7404
30-Apr-10,1.5341,1.3242,1.0823,94.06,0.7275
29-Apr-10,1.5204,1.3203,1.0853,94.13,0.7246
28-Apr-10,1.5242,1.3153,1.089,93.07,0.722
27-Apr-10,1.5453,1.3393,1.0705,93.99,0.7229
26-Apr-10,1.5385,1.3344,1.0746,94.06,0.7158
23-Apr-10,1.5385,1.3283,1.0784,93.44,0.7107
22-Apr-10,1.5406,1.3384,1.0699,93.12,0.7092
21-Apr-10,1.538,1.3436,1.0681,93.25,0.7099
20-Apr-10,1.5336,1.3488,1.0626,92.47,0.7237
19-Apr-10,1.5287,1.3477,1.0628,91.94,0.7185
16-Apr-10,1.5463,1.3577,1.0559,93.05,0.7135
15-Apr-10,1.5468,1.3652,1.0515,93.22,0.7136
14-Apr-10,1.538,1.3616,1.0537,93.23,0.7142
13-Apr-10,1.5361,1.3583,1.0595,93.19,0.7132
12-Apr-10,1.545,1.362,1.0572,93.2,0.7217
9-Apr-10,1.5277,1.3357,1.0729,93.36,0.7082
8-Apr-10,1.523,1.3335,1.0744,93.27,0.7107
7-Apr-10,1.5268,1.3395,1.0686,93.76,0.7065
6-Apr-10,1.5294,1.3482,1.0623,94.34,0.7043
5-Apr-10,1.5265,1.3488,1.0611,94.74,0.712
2-Apr-10,1.529,1.3582,1.0538,93.84,0.7139
1-Apr-10,1.5181,1.3509,1.0538,93.43,0.7221
31-Mar-10,1.5069,1.3414,1.0662,92.84,0.7237
30-Mar-10,1.4981,1.3478,1.0624,92.51,0.7239
29-Mar-10,1.4946,1.3486,1.0583,92.35,0.7223
26-Mar-10,1.481,1.3277,1.0734,92.65,0.72
25-Mar-10,1.4872,1.3315,1.0726,92.22,0.7195
24-Mar-10,1.5036,1.3494,1.0573,90.42,0.7168
23-Mar-10,1.5105,1.3561,1.0576,90.1,0.7188
22-Mar-10,1.4989,1.3524,1.0603,90.53,0.7179
19-Mar-10,1.5241,1.3604,1.0581,90.33,0.7241
18-Mar-10,1.5317,1.3731,1.0527,90.34,0.7209
17-Mar-10,1.5249,1.3769,1.0544,90.2,0.7214
16-Mar-10,1.505,1.3674,1.062,90.48,0.7151
15-Mar-10,1.5173,1.3774,1.0576,90.67,0.715
12-Mar-10,1.5061,1.3677,1.0684,90.49,0.7172
11-Mar-10,1.4973,1.3654,1.0698,90.49,0.7186
10-Mar-10,1.4994,1.3599,1.0748,89.94,0.7209
9-Mar-10,1.5065,1.3629,1.0731,90.29,0.7199
8-Mar-10,1.5134,1.3629,1.0731,90.44,0.7136
5-Mar-10,1.5034,1.358,1.0768,89.13,0.7073
4-Mar-10,1.5096,1.3693,1.0678,88.46,0.7158
3-Mar-10,1.497,1.3614,1.0742,88.8,0.7205
2-Mar-10,1.4985,1.3556,1.0793,89.11,0.7283
1-Mar-10,1.5157,1.3624,1.0739,88.83,0.7367
26-Feb-10,1.5263,1.3546,1.0802,89.12,0.7331
25-Feb-10,1.5407,1.3535,1.0806,90.1,0.7298
24-Feb-10,1.5423,1.3509,1.0832,90.21,0.7311
23-Feb-10,1.5478,1.359,1.0761,91.14,0.7309
22-Feb-10,1.5474,1.3636,1.0741,91.48,0.7272
19-Feb-10,1.5537,1.3529,1.0824,91.75,0.7306
18-Feb-10,1.5669,1.3603,1.0781,91.23,0.7353
17-Feb-10,1.5785,1.3764,1.0659,90.13,0.7376
16-Feb-10,1.5655,1.3596,1.0775,90,0.7304
15-Feb-10,1.5677,1.3612,1.0766,90.11,0.7311
12-Feb-10,1.5701,1.3691,1.0705,89.73,0.7341
11-Feb-10,1.5588,1.3731,1.068,89.91,0.7362
10-Feb-10,1.5713,1.3791,1.0638,89.64,0.7411
9-Feb-10,1.5581,1.365,1.0732,89.3,0.734
8-Feb-10,1.559,1.3663,1.0737,89.51,0.7357
5-Feb-10,1.5753,1.3726,1.0664,88.99,0.7368
4-Feb-10,1.588,1.3888,1.0591,90.97,0.7456
3-Feb-10,1.5969,1.3962,1.0548,90.35,0.7528
2-Feb-10,1.5953,1.3928,1.0561,90.6,0.7519
1-Feb-10,1.5945,1.3862,1.0601,89.79,0.7495
29-Jan-10,1.6135,1.3972,1.0518,89.87,0.7515
28-Jan-10,1.6168,1.402,1.0499,89.92,0.7517
27-Jan-10,1.6143,1.4073,1.0462,89.62,0.7521
26-Jan-10,1.6239,1.4148,1.0396,90.22,0.7543
25-Jan-10,1.611,1.4159,1.0395,90.31,0.7523
22-Jan-10,1.6192,1.4079,1.0426,90.48,0.7472
21-Jan-10,1.6292,1.4104,1.0437,91.23,0.7549
20-Jan-10,1.6363,1.429,1.0322,91.11,0.7591
19-Jan-10,1.633,1.4382,1.0245,90.74,0.7577
18-Jan-10,1.6253,1.4338,1.0281,90.75,0.7559
15-Jan-10,1.6333,1.4501,1.018,91.19,0.7597
14-Jan-10,1.6282,1.4509,1.0178,91.39,0.7618
13-Jan-10,1.616,1.4482,1.0184,90.99,0.7669
12-Jan-10,1.6107,1.4513,1.0159,92.12,0.7669
11-Jan-10,1.6069,1.443,1.0221,92.54,0.7604
8-Jan-10,1.5933,1.4318,1.0331,93.23,0.7569
7-Jan-10,1.6009,1.4407,1.0276,92.29,0.761
6-Jan-10,1.5989,1.4363,1.0334,91.7,0.7626
5-Jan-10,1.6089,1.4407,1.0299,92.51,0.7644
4-Jan-10,1.6125,1.4323,1.0347,93.05,0.7611
1-Jan-10,1.6156,1.4325,1.0342,92.97,0.7616
31-Dec-09,1.6077,1.4338,1.0364,92.41,0.7618
30-Dec-09,1.5893,1.435,1.0361,92.02,0.7484
29-Dec-09,1.6,1.4375,1.0349,91.62,0.7379
28-Dec-09,1.5952,1.4375,1.0361,91.55,0.7409
25-Dec-09,1.596,1.4375,1.0375,91.5,0.7406
24-Dec-09,1.5953,1.4334,1.0386,91.61,0.7377
23-Dec-09,1.5966,1.425,1.0487,91.79,0.7389
22-Dec-09,1.6048,1.4282,1.0458,91.13,0.7496
21-Dec-09,1.612,1.4304,1.0392,90.33,0.7582
18-Dec-09,1.6156,1.4337,1.0473,89.96,0.7603
17-Dec-09,1.6333,1.4534,1.0381,89.77,0.7639
16-Dec-09,1.6263,1.4534,1.0405,89.67,0.7659
15-Dec-09,1.6305,1.4655,1.0316,88.55,0.7706
14-Dec-09,1.6252,1.4624,1.0337,88.95,0.7672
11-Dec-09,1.6275,1.4732,1.0256,88.26,0.7654
10-Dec-09,1.6259,1.4725,1.0266,87.88,0.7582
9-Dec-09,1.6286,1.4703,1.0267,88.38,0.7519
8-Dec-09,1.6445,1.4821,1.0193,89.49,0.7499
7-Dec-09,1.6425,1.4852,1.0166,90.25,0.7551
4-Dec-09,1.6538,1.5049,1.0011,88.29,0.7621
3-Dec-09,1.6633,1.5042,1.0016,87.38,0.7587
2-Dec-09,1.6611,1.5083,0.999,86.72,0.7588
1-Dec-09,1.644,1.5005,1.0049,86.28,0.7555
30-Nov-09,1.6513,1.5009,1.0038,86.63,0.7545
27-Nov-09,1.6517,1.5019,1.0025,86.55,0.7584
26-Nov-09,1.6701,1.513,0.9966,87.36,0.7644
25-Nov-09,1.6577,1.4959,1.009,88.54,0.7673
24-Nov-09,1.6607,1.4964,1.0096,88.98,0.7738
23-Nov-09,1.6499,1.4858,1.0178,88.8,0.7743
20-Nov-09,1.6664,1.4922,1.0128,88.97,0.7774
19-Nov-09,1.6743,1.4961,1.0097,89.32,0.7862
18-Nov-09,1.6814,1.4874,1.0159,89.24,0.7834
17-Nov-09,1.6822,1.497,1.0071,89.09,0.7841
16-Nov-09,1.6713,1.4923,1.011,89.53,0.783
13-Nov-09,1.6578,1.4845,1.0176,90.34,0.7734
12-Nov-09,1.6569,1.4979,1.008,89.83,0.772
11-Nov-09,1.674,1.4983,1.0073,89.81,0.7796
10-Nov-09,1.676,1.4996,1.0077,89.96,0.7838
9-Nov-09,1.666,1.4884,1.0143,89.98,0.7875
6-Nov-09,1.6574,1.4867,1.0164,90.69,0.7683
5-Nov-09,1.6563,1.487,1.0156,90.73,0.7697
4-Nov-09,1.6438,1.4729,1.0251,90.3,0.7684
3-Nov-09,1.6403,1.4771,1.0215,90.29,0.7735
2-Nov-09,1.6414,1.4712,1.0258,89.66,0.7739
30-Oct-09,1.6561,1.4832,1.0181,91.44,0.781
29-Oct-09,1.6384,1.4712,1.0258,90.63,0.7785
28-Oct-09,1.6379,1.481,1.0209,91.75,0.7916
27-Oct-09,1.6307,1.4861,1.0186,92.2,0.7984
26-Oct-09,1.6293,1.4998,1.0088,92.11,0.7919
23-Oct-09,1.6613,1.5021,1.0047,91.32,0.7928
22-Oct-09,1.6579,1.4998,1.0068,91,0.7897
21-Oct-09,1.6379,1.4932,1.0122,90.67,0.7861
20-Oct-09,1.643,1.4973,1.0104,90.63,0.7773
19-Oct-09,1.6312,1.4892,1.0183,91.02,0.7669
16-Oct-09,1.6267,1.4942,1.0146,90.55,0.7692
15-Oct-09,1.5995,1.4934,1.0142,89.34,0.7622
14-Oct-09,1.5928,1.4852,1.0214,89.69,0.7627
13-Oct-09,1.5798,1.4778,1.0262,89.8,0.7613
12-Oct-09,1.5858,1.4722,1.0308,89.74,0.7656
9-Oct-09,1.6061,1.4791,1.0259,88.37,0.7804
8-Oct-09,1.596,1.4687,1.0329,88.58,0.7814
7-Oct-09,1.5908,1.4715,1.0269,88.78,0.778
6-Oct-09,1.5938,1.4647,1.0319,89.53,0.7818
5-Oct-09,1.5936,1.459,1.034,89.4,0.7742
