Exchange Date,Close,CloseNDAQO,CloseDIA,CloseUSO,CloseGLD
23-Oct-03,72.381462,7.494503,62.949409,,
24-Oct-03,72.542534,7.494503,63.100307,,
27-Oct-03,72.57756,7.477509,63.172512,,
28-Oct-03,73.565056,7.477509,64.051582,,
29-Oct-03,73.663124,7.477509,64.209068,,
30-Oct-03,73.817184,7.477509,64.491219,,
31-Oct-03,73.747154,7.477509,64.31398,,
3-Nov-03,74.230385,7.435023,64.628952,,
4-Nov-03,74.069305,7.553985,64.674873,,
5-Nov-03,74.125359,7.604963,64.661789,,
6-Nov-03,74.517563,7.689937,64.90448,,
7-Nov-03,73.964287,7.774911,64.366508,,
10-Nov-03,73.663124,7.749416,64.169685,,
11-Nov-03,73.64212,7.859881,64.045021,,
12-Nov-03,74.468483,7.817395,64.819229,,
13-Nov-03,74.48951,7.817395,64.766747,,
14-Nov-03,73.859207,7.859881,64.274658,,
17-Nov-03,73.488007,7.732424,63.992599,,
18-Nov-03,72.724648,7.732424,63.375858,,
19-Nov-03,73.34095,7.689937,63.887554,,
20-Nov-03,72.682587,7.647451,63.336487,,
21-Nov-03,72.983788,7.647451,63.507664,,
24-Nov-03,73.950241,7.647451,64.152641,,
25-Nov-03,74.230385,7.647451,64.290871,,
26-Nov-03,74.496536,7.519997,64.435692,,
28-Nov-03,74.552574,7.56248,64.554153,,
1-Dec-03,75.357979,7.519997,65.22551,,
2-Dec-03,75.168831,7.519997,64.995125,,
3-Dec-03,75.049789,7.435023,65.126732,,
4-Dec-03,75.357979,7.435023,65.455772,,
5-Dec-03,74.832695,7.647451,65.028053,,
8-Dec-03,75.33696,7.519997,65.692825,,
9-Dec-03,74.755669,7.435023,65.44931,,
10-Dec-03,74.748634,7.265079,65.554558,,
11-Dec-03,75.589104,7.307565,66.067947,,
12-Dec-03,75.736145,7.307565,66.232483,,
15-Dec-03,75.357979,7.222593,66.114014,,
16-Dec-03,75.750175,7.265079,66.805077,,
17-Dec-03,75.988289,7.265079,67.042053,,
18-Dec-03,76.842735,7.265079,67.667366,,
19-Dec-03,76.628784,7.56248,67.718048,,
22-Dec-03,77.163574,7.435023,68.291489,,
23-Dec-03,77.21286,7.647451,68.192642,,
24-Dec-03,77.135437,7.647451,68.021248,,
26-Dec-03,77.19175,7.82589,68.067444,,
29-Dec-03,78.219078,7.902368,68.99678,,
30-Dec-03,78.233147,7.82589,68.766037,,
31-Dec-03,78.303497,8.029824,68.924309,,
2-Jan-04,78.268349,7.859881,68.79248,,
5-Jan-04,79.119751,7.435023,69.589973,,
6-Jan-04,79.197189,7.477509,69.537247,,
7-Jan-04,79.464539,7.435023,69.57019,,
8-Jan-04,79.781212,7.817395,69.87339,,
9-Jan-04,79.084602,8.777573,69.003357,,
12-Jan-04,79.668602,9.644288,69.319832,,
13-Jan-04,79.204201,9.261913,68.87812,,
14-Jan-04,79.865623,9.007001,69.649269,,
15-Jan-04,80.062691,9.3044,69.840431,,
16-Jan-04,80.379333,9.17694,69.991463,,
20-Jan-04,80.3582,9.346886,69.55619,,
21-Jan-04,80.991508,9.3044,70.110222,,
22-Jan-04,80.78038,9.3044,70.235512,,
23-Jan-04,80.520081,8.837058,69.820015,,
26-Jan-04,81.533333,8.922028,70.690582,,
27-Jan-04,80.695976,8.718094,70.103531,,
28-Jan-04,79.774162,8.072311,69.298943,,
29-Jan-04,79.851555,7.435023,69.305519,,
30-Jan-04,79.851555,7.519997,69.305519,,
2-Feb-04,80.196365,7.613463,69.45063,,
3-Feb-04,80.062691,7.689937,69.351746,,
4-Feb-04,79.408264,7.647451,69.107651,,
5-Feb-04,79.640465,7.732424,69.338516,,
6-Feb-04,80.534111,7.732424,69.918915,,
9-Feb-04,80.555229,7.732424,69.991463,,
10-Feb-04,80.815598,7.689937,70.077179,,
11-Feb-04,81.674065,7.732424,70.835739,,
12-Feb-04,81.378502,7.732424,70.76973,,
13-Feb-04,81.012619,7.774911,70.374001,,
17-Feb-04,81.744408,7.774911,70.908218,,
18-Feb-04,81.385551,7.774911,70.68396,,
19-Feb-04,81.082985,7.732424,70.63781,,
20-Feb-04,80.836685,7.689937,70.365395,,
23-Feb-04,80.632637,7.732424,70.239792,,
24-Feb-04,80.491913,7.647451,69.975342,,
25-Feb-04,80.829666,7.647451,70.213333,,
26-Feb-04,80.878914,7.579475,70.048019,,
27-Feb-04,80.935204,7.579475,70.13401,,
1-Mar-04,81.737358,7.56248,70.722466,,
2-Mar-04,81.258896,7.604963,70.153847,,
3-Mar-04,81.406693,7.647451,70.107529,,
4-Mar-04,81.61776,7.664445,70.014961,,
5-Mar-04,81.892174,7.774911,70.219994,,
8-Mar-04,80.892982,7.689937,69.552094,,
9-Mar-04,80.569344,7.689937,69.188477,,
10-Mar-04,79.218277,7.689937,67.991684,,
11-Mar-04,78.190941,7.672943,67.112251,,
12-Mar-04,79.218277,7.647451,67.773476,,
15-Mar-04,78.247223,7.647451,67.079239,,
16-Mar-04,78.662376,7.604963,67.535484,,
17-Mar-04,79.541962,7.56248,68.275986,,
18-Mar-04,79.563087,7.435023,68.309052,,
19-Mar-04,78.422676,7.265079,67.480331,,
22-Mar-04,77.427032,7.273577,66.672707,,
23-Mar-04,77.2929,7.519997,66.626305,,
24-Mar-04,77.356438,7.553985,66.66613,,
25-Mar-04,78.38031,7.307565,67.625946,,
26-Mar-04,78.40152,7.273577,67.652367,,
29-Mar-04,79.503075,7.392537,68.526184,,
30-Mar-04,79.771355,7.307565,68.843948,,
31-Mar-04,79.86319,7.307565,68.790962,,
1-Apr-04,80.343361,7.273577,68.896889,,
2-Apr-04,80.950638,7.273577,69.479424,,
5-Apr-04,81.395462,7.265079,69.942848,,
6-Apr-04,81.134178,7.350051,69.929527,,
7-Apr-04,80.943573,7.222593,69.704491,,
8-Apr-04,80.759949,7.265079,69.300644,,
12-Apr-04,81.077713,7.180106,69.711105,,
13-Apr-04,79.940857,7.05265,68.738052,,
14-Apr-04,80.067947,6.925192,68.989563,,
15-Apr-04,79.764282,6.457848,68.764488,,
16-Apr-04,80.378662,6.542819,69.320175,,
19-Apr-04,80.378662,6.415362,69.194336,,
20-Apr-04,79.029953,6.415362,68.240601,,
21-Apr-04,79.559547,6.585306,68.419434,,
22-Apr-04,80.675217,6.585306,69.419579,,
23-Apr-04,80.752914,6.704267,69.492424,,
26-Apr-04,80.639915,6.755248,69.512299,,
27-Apr-04,80.710564,6.755248,69.585159,,
28-Apr-04,79.665466,6.372878,68.730743,,
29-Apr-04,78.966408,6.372878,68.260452,,
30-Apr-04,78.352051,6.372878,67.790192,,
3-May-04,79.192368,6.585306,68.419434,,
4-May-04,79.128784,6.585306,68.306824,,
5-May-04,79.637207,6.542819,68.525375,,
6-May-04,78.952255,6.542819,67.955795,,
7-May-04,77.645905,6.517328,66.995323,,
10-May-04,76.848,6.457848,66.174103,,
11-May-04,77.497635,6.202933,66.392708,,
12-May-04,77.991913,6.42386,66.889442,,
13-May-04,77.667137,6.42386,66.386078,,
14-May-04,77.702423,6.160447,66.531769,,
17-May-04,77.038673,6.032988,65.942299,,
18-May-04,77.427032,6.117961,66.213844,,
19-May-04,77.158722,6.117961,66.035027,,
20-May-04,77.405846,6.075475,66.246941,,
21-May-04,77.540016,6.032988,66.29879,,
24-May-04,77.864822,6.049984,66.338615,,
25-May-04,78.980522,6.202933,67.275314,,
26-May-04,79.255898,6.160447,67.328506,,
27-May-04,79.70076,6.245418,67.959541,,
28-May-04,79.693733,6.160447,67.879807,,
1-Jun-04,79.587769,6.134956,67.866547,,
2-Jun-04,79.884361,6.134956,68.318291,,
3-Jun-04,79.149994,6.134956,67.846634,,
4-Jun-04,79.778473,6.202933,68.198738,,
7-Jun-04,80.99295,6.202933,69.075638,,
8-Jun-04,81.106003,6.202933,69.401093,,
9-Jun-04,80.35041,6.160447,69.05571,,
10-Jun-04,80.745811,6.143452,69.254974,,
14-Jun-04,79.947899,6.075475,68.823166,,
15-Jun-04,80.51281,5.863045,69.161995,,
16-Jun-04,80.498718,5.863045,69.08226,,
17-Jun-04,80.378662,5.863045,69.05571,,
18-Jun-04,80.530327,5.871543,69.298401,,
21-Jun-04,80.225548,5.846051,69.02581,,
22-Jun-04,80.629539,5.608132,69.265152,,
23-Jun-04,81.324066,5.73559,69.770493,,
24-Jun-04,81.06897,5.633622,69.557709,,
25-Jun-04,80.679115,5.616629,69.185341,,
28-Jun-04,80.40274,5.608132,68.899414,,
29-Jun-04,80.735847,5.497669,69.351585,,
30-Jun-04,81.168144,5.353218,69.570992,,
1-Jul-04,80.041298,5.344719,68.660034,,
2-Jul-04,79.998795,5.395703,68.507141,,
6-Jul-04,79.297157,5.429691,68.048309,,
7-Jul-04,79.531029,5.370211,68.221237,,
8-Jul-04,78.978249,5.31073,67.868813,,
9-Jul-04,79.183784,5.353218,68.068253,,
12-Jul-04,79.219208,5.353218,68.201271,,
13-Jul-04,79.275909,5.353218,68.201271,,
14-Jul-04,79.034935,5.353218,68.008369,,
15-Jul-04,78.524666,5.395703,67.562866,,
16-Jul-04,78.460884,5.446686,67.67942,,
19-Jul-04,78.1278,5.438188,67.180267,,
20-Jul-04,79.12001,5.446686,67.812477,,
21-Jul-04,77.660049,5.353218,66.814301,,
22-Jul-04,77.872665,5.412695,66.894142,,
23-Jul-04,77.220665,5.353218,66.428284,,
26-Jul-04,77.071831,5.353218,66.401619,,
27-Jul-04,77.794731,5.344719,67.180267,,
28-Jul-04,78.028587,5.293736,67.466431,,
29-Jul-04,78.361671,5.353218,67.572891,,
30-Jul-04,78.553001,5.353218,67.712624,,
2-Aug-04,78.716019,5.353218,67.839111,,
3-Aug-04,78.106522,5.31073,67.379921,,
4-Aug-04,78.099472,5.31073,67.479729,,
5-Aug-04,76.823776,5.353218,66.361725,,
6-Aug-04,75.725281,5.319228,65.463326,,
9-Aug-04,75.831573,5.319228,65.496605,,
10-Aug-04,76.809578,5.31073,66.262001,,
11-Aug-04,76.653717,5.268243,66.355103,,
12-Aug-04,75.817429,5.149283,65.603127,,
13-Aug-04,75.966255,5.01333,65.682922,,
16-Aug-04,76.752884,5.01333,66.415024,,
17-Aug-04,77.185234,5.01333,66.714455,,
18-Aug-04,77.978973,5.098301,67.35997,,
19-Aug-04,77.75219,5.098301,67.113754,,
20-Aug-04,78.297852,5.22576,67.577621,,
23-Aug-04,78.099472,5.183271,67.343971,,
24-Aug-04,78.205742,5.183271,67.557587,,
25-Aug-04,78.737267,5.183271,67.998077,,
26-Aug-04,78.737267,5.140787,67.991409,,
27-Aug-04,78.985344,5.166277,68.184967,,
30-Aug-04,78.333313,5.31073,67.684425,,
31-Aug-04,78.744362,5.242754,68.004776,,
1-Sep-04,78.893196,5.242754,67.998077,,
2-Sep-04,79.786171,5.140787,68.772324,,
3-Sep-04,79.460159,5.22576,68.652199,,
7-Sep-04,79.984596,5.183271,69.172768,,
8-Sep-04,79.786171,5.140787,69.072632,,
9-Sep-04,79.715317,5.183271,68.745583,,
10-Sep-04,80.126335,5.157783,68.899086,,
13-Sep-04,80.388557,4.885873,69.079384,,
14-Sep-04,80.551575,4.775409,69.079384,,
15-Sep-04,79.942093,4.8009,68.43856,,
16-Sep-04,80.183044,4.749917,68.57872,,
17-Sep-04,80.523941,4.698934,68.826004,,
20-Sep-04,80.039986,4.758416,68.25135,,
21-Sep-04,80.388702,4.758416,68.398346,,
22-Sep-04,79.385292,4.74142,67.549797,,
23-Sep-04,78.958313,4.8009,67.115509,,
24-Sep-04,79.32122,5.01333,67.295967,,
27-Sep-04,78.815956,5.140787,66.92173,,
28-Sep-04,79.193138,5.140787,67.409492,,
29-Sep-04,79.59169,5.73559,67.79705,,
30-Sep-04,79.534729,5.863045,67.396141,,
1-Oct-04,80.879768,6.287904,68.258064,,
4-Oct-04,81.014984,6.670278,68.358253,,
5-Oct-04,81.057686,6.457848,68.177872,,
6-Oct-04,81.61277,6.695768,68.578751,,
7-Oct-04,80.737419,6.712763,67.77697,,
8-Oct-04,80.068481,6.500334,67.282516,,
11-Oct-04,80.395813,6.500334,67.576515,,
12-Oct-04,80.082718,6.440855,67.516403,,
13-Oct-04,79.378174,6.372878,66.868271,,
14-Oct-04,78.737679,6.415362,66.266968,,
15-Oct-04,79.178894,6.372878,66.460724,,
18-Oct-04,79.477821,6.117961,66.625214,,
19-Oct-04,78.808838,5.608132,66.270782,,
20-Oct-04,78.652306,5.693103,66.130379,,
21-Oct-04,79.164673,5.565645,66.163795,,
22-Oct-04,78.275116,5.565645,65.374664,,
25-Oct-04,78.18261,5.480674,65.321198,,
26-Oct-04,79.378174,5.565645,66.257393,,
27-Oct-04,80.331802,5.565645,66.966286,,
28-Oct-04,80.573753,5.608132,67.05323,,
29-Oct-04,80.559494,5.778076,67.126755,,
1-Nov-04,80.780106,5.778076,67.347458,,
2-Nov-04,80.808594,5.73559,67.227097,,
3-Nov-04,81.826263,5.803566,68.016144,,
4-Nov-04,82.943573,5.778076,69.092827,,
5-Nov-04,83.463058,5.863045,69.694702,,
8-Nov-04,83.34211,5.863045,69.741486,,
9-Nov-04,83.178391,6.032988,69.687973,,
10-Nov-04,83.242485,6.049984,69.808334,,
11-Nov-04,83.875824,6.202933,70.276482,,
12-Nov-04,84.537704,6.245418,70.650955,,
15-Nov-04,84.745384,6.372878,70.852638,,
16-Nov-04,84.138672,6.389871,70.450577,,
17-Nov-04,84.638306,6.457848,70.966621,,
18-Nov-04,84.752495,6.500334,71.033646,,44.380001
19-Nov-04,83.810364,6.500334,70.298164,,44.779999
22-Nov-04,84.210052,6.559815,70.452789,,44.950001
23-Nov-04,84.338547,6.245418,70.580513,,44.75
24-Nov-04,84.538361,5.905532,70.607399,,45.049999
26-Nov-04,84.474136,5.948018,70.53347,,45.290001
29-Nov-04,84.088707,5.965012,70.230927,,45.400002
30-Nov-04,84.145805,5.948018,70.13678,,45.119999
1-Dec-04,85.102264,5.948018,71.037643,,45.380001
2-Dec-04,85.17366,5.820561,71.15197,,44.950001
3-Dec-04,85.116539,5.863045,71.051109,,45.599998
6-Dec-04,85.087982,5.922526,70.82251,,45.169998
7-Dec-04,84.295708,5.693103,70.190598,,45.110001
8-Dec-04,84.7882,5.693103,70.593964,,44.009998
9-Dec-04,85.087982,5.52316,70.842697,,43.779999
10-Dec-04,85.17366,5.820561,70.923355,,43.439999
13-Dec-04,85.915955,5.778076,71.562042,,43.91
14-Dec-04,86.215744,7.086639,71.770386,,43.549999
15-Dec-04,86.279976,7.774911,71.830894,,43.990002
16-Dec-04,86.230011,7.995837,72.039314,,43.68
17-Dec-04,85.654877,7.732424,71.726196,,44.189999
20-Dec-04,85.676384,8.199764,71.786835,,44.34
21-Dec-04,86.336136,8.293235,72.325439,,44.220001
22-Dec-04,86.544136,7.783406,72.722733,,44.02
23-Dec-04,86.608627,7.987339,72.816971,,44.27
27-Dec-04,86.429367,7.817395,72.554413,,44.48
28-Dec-04,86.90271,7.902368,72.985291,,44.369999
29-Dec-04,87.031784,7.987339,72.877586,,43.66
30-Dec-04,86.866859,8.573644,72.614998,,43.830002
31-Dec-04,86.680344,8.667111,72.386078,,43.799999
3-Jan-05,86.271591,8.624627,72.258163,,43.02
4-Jan-05,85.2174,8.369712,71.571373,,42.740002
5-Jan-05,84.629395,8.284739,71.174103,,42.669998
6-Jan-05,85.059669,8.327226,71.396317,,42.150002
7-Jan-05,84.937737,7.749416,71.261665,,41.84
10-Jan-05,85.339325,7.987339,71.50399,,41.950001
11-Jan-05,84.751259,8.029824,71.046211,,42.209999
12-Jan-05,85.030975,7.859881,71.389603,,42.599998
13-Jan-05,84.349663,7.392537,70.662384,,42.599998
14-Jan-05,84.794319,7.069644,70.992317,,42.32
18-Jan-05,85.676384,7.477509,71.477127,,42.32
19-Jan-05,84.779991,7.137621,70.864334,,42.259998
20-Jan-05,84.263626,7.375544,70.534523,,42.25
21-Jan-05,83.747276,7.180106,69.980545,,42.740002
24-Jan-05,83.582344,7.05265,69.919884,,42.77
25-Jan-05,83.818985,6.882706,70.485962,,42.240002
26-Jan-05,84.069984,7.035655,70.620758,,42.689999
27-Jan-05,84.213425,7.180106,70.472504,,42.619999
28-Jan-05,84.213425,7.350051,70.384872,,42.689999
31-Jan-05,84.736946,7.273577,70.627487,,42.220001
1-Feb-05,85.274796,7.05265,71.03183,,42.099998
2-Feb-05,85.532944,7.137621,71.355354,,42.16
3-Feb-05,85.310654,7.392537,71.368828,,41.68
4-Feb-05,86.221405,8.16578,72.110115,,41.470001
7-Feb-05,86.106682,8.522661,72.116852,,41.27
8-Feb-05,86.207077,8.412198,72.278618,,41.259998
9-Feb-05,85.561653,8.25075,71.934944,,41.310001
10-Feb-05,85.870018,9.023992,72.447083,,41.75
11-Feb-05,86.608627,8.922028,72.844719,,42.080002
14-Feb-05,86.544136,8.888039,72.770592,,42.549999
15-Feb-05,86.866859,8.539654,73.100815,,42.580002
16-Feb-05,86.924171,8.624627,73.087364,,42.52
17-Feb-05,86.221405,8.369712,72.595413,,42.73
18-Feb-05,86.336136,8.522661,72.816879,,42.75
22-Feb-05,85.052475,8.267744,71.601166,,43.57
23-Feb-05,85.662033,8.225262,72.155014,,43.419998
24-Feb-05,86.228584,8.199764,72.546738,,43.330002
25-Feb-05,87.08197,8.922028,73.18837,,43.5
28-Feb-05,86.508263,8.956014,72.742607,,43.529999
1-Mar-05,86.938553,9.023992,73.100571,,43.220001
2-Mar-05,86.895515,9.227922,72.992538,,43.25
3-Mar-05,86.931381,9.151449,73.114113,,42.970001
4-Mar-05,88.014236,9.091969,73.985359,,43.380001
7-Mar-05,88.057281,9.287409,73.843521,,43.470001
8-Mar-05,87.727386,9.091969,73.728752,,44.029999
9-Mar-05,86.752098,8.769077,72.951988,,44.02
10-Mar-05,86.945702,8.633123,73.262703,,44.200001
11-Mar-05,86.336136,8.743589,72.837173,,44.43
14-Mar-05,86.874008,8.879543,73.039795,,44.029999
15-Mar-05,86.156868,9.151449,72.654793,,44.060001
16-Mar-05,85.425377,9.321392,71.830803,,44.310001
17-Mar-05,85.597504,9.406367,71.790276,,43.82
18-Mar-05,85.343376,9.652782,71.680656,,43.889999
21-Mar-05,85.026558,9.754751,71.315369,,43.09
22-Mar-05,84.162643,9.389375,70.71331,,42.650002
23-Mar-05,84.234665,9.185438,70.632149,,42.419998
24-Mar-05,84.335426,9.431859,70.65242,,42.389999
28-Mar-05,84.457802,9.474344,70.868904,,42.540001
29-Mar-05,83.896225,9.295903,70.402153,,42.560001
30-Mar-05,85.084167,9.125962,71.261292,,42.610001
31-Mar-05,84.925766,9.091969,71.024506,,42.82
1-Apr-05,84.54422,8.888039,70.388573,,42.619999
4-Apr-05,84.688202,9.134455,70.503578,,42.400002
5-Apr-05,85.091385,9.117463,70.753914,,42.450001
6-Apr-05,85.386566,9.159949,71.044754,,42.630001
7-Apr-05,85.847328,9.236421,71.383049,,42.57
8-Apr-05,84.954567,9.253419,70.72007,,42.689999
11-Apr-05,85.019363,8.947515,70.672737,,42.779999
12-Apr-05,85.458549,9.117463,71.024506,,42.84
13-Apr-05,84.45063,9.023992,70.341248,,42.900002
14-Apr-05,83.349106,8.964513,69.272408,,42.310001
15-Apr-05,82.18277,8.888039,68.171585,,42.400002
18-Apr-05,82.434738,9.040984,68.070061,,42.689999
19-Apr-05,83.089867,9.202435,68.543961,,43.279999
20-Apr-05,81.930771,8.837058,67.792473,,43.400002
21-Apr-05,83.521866,9.049484,69.132896,,43.189999
22-Apr-05,83.205078,11.411699,68.936638,,43.389999
25-Apr-05,83.752243,12.303903,69.322502,,43.439999
26-Apr-05,82.938683,11.972508,68.719978,,43.639999
27-Apr-05,83.262665,12.24442,68.983971,,43.200001
28-Apr-05,82.218742,12.745756,68.049751,,43
29-Apr-05,83.334709,12.737257,68.970444,,43.349998
2-May-05,83.802658,12.737257,69.444359,,42.880001
3-May-05,83.946648,12.711762,69.65419,,42.759998
4-May-05,84.594597,12.873209,70.249947,,42.900002
5-May-05,84.565804,13.000668,70.067154,,42.91
6-May-05,84.299446,13.493504,70.019737,,42.52
9-May-05,84.824974,13.400036,70.236458,,42.549999
10-May-05,83.946648,12.745756,69.525558,,42.639999
11-May-05,84.407417,12.677774,69.74221,,42.689999
12-May-05,83.478676,12.337888,69.004265,,42.16
13-May-05,83.313087,12.354883,68.828262,,41.950001
16-May-05,84.090645,12.320893,69.48494,,41.880001
17-May-05,84.652184,12.567312,70.06041,,41.860001
18-May-05,85.523361,12.677774,70.974274,,42.049999
19-May-05,85.883308,13.000668,71.177437,,41.98
20-May-05,85.760941,13.714431,71.05851,,41.650002
23-May-05,86.236099,13.671945,71.459229,,41.619999
24-May-05,86.034515,14.011829,71.194351,,41.73
25-May-05,85.969704,14.062815,71.031357,,41.869999
26-May-05,86.430504,14.725589,71.493195,,41.689999
27-May-05,86.574478,14.598136,71.561058,,41.880001
31-May-05,86.020088,14.581142,71.05851,,41.650002
1-Jun-05,86.754463,14.572642,71.533936,,41.529999
2-Jun-05,86.941643,14.751087,71.628983,,42.099998
3-Jun-05,86.502502,15.277908,71.119659,,42.169998
6-Jun-05,86.423294,15.42236,71.05851,,42.48
7-Jun-05,86.488091,15.63479,71.228348,,42.380001
8-Jun-05,86.329697,15.745256,71.174004,,42.34
9-Jun-05,86.740067,16.144623,71.296219,,42.27
10-Jun-05,86.538445,16.340057,71.425293,,42.619999
13-Jun-05,86.812035,16.510002,71.540733,,42.779999
14-Jun-05,87.013672,16.365547,71.696945,,42.599998
15-Jun-05,87.17926,16.144623,71.81237,,42.740002
16-Jun-05,87.402435,16.051149,71.839569,,43.459999
17-Jun-05,87.726242,15.68577,72.093834,,43.630001
20-Jun-05,87.755188,16.008663,72.039413,,43.66
21-Jun-05,87.805779,15.787736,72.066628,,43.810001
22-Jun-05,87.878098,15.711266,72.080208,,43.720001
23-Jun-05,86.64196,15.175941,70.740883,,44.02
24-Jun-05,86.005829,15.855713,69.931808,,43.900002
27-Jun-05,86.128769,16.594969,69.993034,,43.91
28-Jun-05,86.851601,16.136118,70.693275,,43.450001
29-Jun-05,86.620293,16.594969,70.434914,,43.630001
30-Jun-05,86.150452,16.02566,69.85704,,43.439999
1-Jul-05,86.403412,16.399529,70.108612,,42.700001
5-Jul-05,87.097351,16.221094,70.455292,,42.279999
6-Jul-05,86.367279,16.8074,69.80262,,42.25
7-Jul-05,86.707008,16.773411,70.122154,,42.360001
8-Jul-05,87.697342,16.637451,71.087563,,42.259998
11-Jul-05,88.145546,16.943356,71.549957,,42.540001
12-Jul-05,88.376869,17.300238,71.454689,,42.639999
13-Jul-05,88.499748,17.470175,71.815071,,42.349998
14-Jul-05,88.846672,17.716599,72.35215,,41.900002
15-Jul-05,88.796089,17.971514,72.32769,,42.049999
18-Jul-05,88.441917,17.079308,72.075874,,42.009998
19-Jul-05,88.926193,17.011335,72.470566,,41.889999
20-Jul-05,89.229813,16.93486,72.599899,,42.200001
21-Jul-05,88.709351,16.560982,72.259598,,42.459999
22-Jul-05,89.302101,16.187113,72.456963,,42.450001
25-Jul-05,89.049095,16.866884,72.218819,,42.509998
26-Jul-05,89.157516,17.206764,72.007851,,42.25
27-Jul-05,89.482819,17.223764,72.368492,,42.439999
28-Jul-05,90.046669,17.801575,72.858421,,42.75
29-Jul-05,89.446701,19.246088,72.558983,,42.82
1-Aug-05,89.381607,19.288576,72.259598,,43.130001
2-Aug-05,89.91655,19.348053,72.613464,,43.139999
3-Aug-05,90.15506,19.585972,72.810799,,43.529999
4-Aug-05,89.432182,19.484011,72.211998,,43.68
5-Aug-05,88.824997,18.957188,71.892113,,43.599998
8-Aug-05,88.658768,18.651285,71.817284,,43.349998
9-Aug-05,89.193695,18.778749,72.314102,,43.34
10-Aug-05,89.150314,18.948689,72.293671,,43.650002
11-Aug-05,89.504494,19.645454,72.722366,,44.450001
12-Aug-05,88.955116,19.823891,72.137161,,44.490002
15-Aug-05,89.504494,19.534988,72.552223,,44.130001
16-Aug-05,88.340721,18.906197,71.722038,,44.549999
17-Aug-05,88.333458,19.084648,71.912598,,43.91
18-Aug-05,88.326225,18.651285,71.967018,,43.830002
19-Aug-05,88.528625,19.2036,72.15744,,43.599998
22-Aug-05,88.528625,19.288576,72.10968,,43.700001
23-Aug-05,88.362389,19.271576,71.850327,,43.759998
24-Aug-05,87.574455,19.662453,71.099617,,43.59
25-Aug-05,87.892509,19.560484,71.290672,,43.73
26-Aug-05,87.292549,19.551987,70.908485,,43.610001
29-Aug-05,87.964836,19.441525,71.413559,,43.57
30-Aug-05,87.502197,19.645454,70.976753,,43.009998
31-Aug-05,88.608154,19.968348,71.584175,,43.400002
1-Sep-05,88.543083,20.427195,71.386269,,44.220001
2-Sep-05,88.384064,20.843554,71.386269,,44.25
6-Sep-05,89.41774,21.769747,72.225716,,44.27
7-Sep-05,89.56955,21.540323,72.498688,,44.330002
8-Sep-05,89.273186,21.285406,72.280289,,44.599998
9-Sep-05,90.068314,21.259914,72.86039,,44.84
12-Sep-05,89.887611,20.928522,72.894524,,44.889999
13-Sep-05,89.388863,20.801064,72.416786,,44.560001
14-Sep-05,89.063545,20.597134,72.048271,,44.959999
15-Sep-05,89.020195,20.682112,72.10968,,45.419998
16-Sep-05,89.653183,21.030487,72.605179,,45.82
19-Sep-05,89.355568,21.08997,72.133591,,46.25
20-Sep-05,88.600594,20.877539,71.573128,,46.23
21-Sep-05,87.773071,20.826559,70.889679,,47.060001
22-Sep-05,88.08519,20.988008,71.108391,,46.360001
23-Sep-05,88.157768,21.24292,71.149399,,46.279999
26-Sep-05,88.259407,20.928522,71.38176,,46.57
27-Sep-05,88.237602,20.860546,71.443321,,46.25
28-Sep-05,88.324738,21.140959,71.559486,,46.799999
29-Sep-05,89.043419,21.57431,72.037926,,47.099998
30-Sep-05,89.319283,21.540323,72.277107,,46.700001
3-Oct-05,88.99984,22.058651,71.955856,,46.419998
4-Oct-05,87.998055,22.143625,71.197266,,46.450001
5-Oct-05,86.843803,22.865885,70.547913,,46.360001
6-Oct-05,86.531662,22.29657,70.329224,,47.209999
7-Oct-05,86.829315,23.79207,70.377106,,47.360001
10-Oct-05,86.096138,24.684277,69.932823,,47.369999
11-Oct-05,85.972694,25.882378,70.076317,,47.389999
12-Oct-05,85.297554,23.384205,69.734589,,46.849998
13-Oct-05,85.246803,23.069813,69.686729,,47.02
14-Oct-05,86.146957,23.273741,70.281395,,46.799999
17-Oct-05,86.466354,23.562651,70.739265,,47.259998
18-Oct-05,85.529861,24.157452,70.308723,,47
19-Oct-05,86.952728,24.480337,71.292831,,46.34
20-Oct-05,85.420967,24.522831,70.247192,,45.98
21-Oct-05,85.754921,24.718262,69.903641,,46.52
24-Oct-05,87.083366,25.856884,71.005539,,46.389999
25-Oct-05,86.909187,25.576479,70.991821,,47.060001
26-Oct-05,86.655067,25.483009,70.854965,,46.93
27-Oct-05,85.733162,25.99284,70.040474,,47.18
28-Oct-05,86.967224,25.62746,71.067093,,47.220001
31-Oct-05,87.206802,26.247757,71.114998,,46.400002
1-Nov-05,87.468117,27.411867,71.2724,,45.73
2-Nov-05,88.38282,28.686441,71.655708,,46.130001
3-Nov-05,88.760307,28.482512,72.025246,,45.959999
4-Nov-05,88.644165,28.669449,71.991005,,45.509998
7-Nov-05,88.731262,29.740093,72.278442,,45.77
8-Nov-05,88.731262,30.343384,72.271629,,45.91
9-Nov-05,88.847435,30.836227,72.271629,,46.560001
10-Nov-05,89.537048,30.912693,72.942337,,46.48
11-Nov-05,89.841942,30.65778,73.243423,,46.799999
14-Nov-05,89.79113,31.736912,73.366646,,46.619999
15-Nov-05,89.464455,31.193117,73.311928,,46.66
16-Nov-05,89.645927,30.300896,73.257133,,47.779999
17-Nov-05,90.480751,31.439526,73.489853,,48.48
18-Nov-05,90.836487,33.138958,73.783562,,48.459999
