Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,AStd,MStd,Strategy Wins (%)
50,7,0,0,250,0.9278797662471506,1.2743791601176202,-0.3464993938704696,66,80,106,0.007140185080681096,0.008162418048559961,
51,7,0,0,250,0.9461425286039392,1.4045643156816108,-0.45842178707767156,73,88,91,0.010067315504450612,0.012678928173311435,
52,7,0,0,250,1.2523230631582947,0.9890663857504843,0.26325667740781034,73,90,89,0.012745766176766952,0.014533824867728442,
53,7,0,0,250,0.9745956699365618,0.9512539599805689,0.02334170995599283,66,87,99,0.010759977451537063,0.012048105033316353,
54,7,0,0,250,1.0052492030665678,1.2565443173465465,-0.25129511427997864,69,90,93,0.006476092838698285,0.007721750989887933,
55,7,0,0,250,0.9466135064345996,1.3573254461358393,-0.41071193970123965,78,85,89,0.004889139218520689,0.00567035523926367,
56,7,0,0,250,0.9467082245171001,1.2490867093984512,-0.3023784848813511,68,84,100,0.005548033979433785,0.0063771477879066224,
57,7,0,0,250,1.015487564153237,1.0758444302192547,-0.060356866066017645,80,91,81,0.0056238550985176355,0.006878631252725405,
58,7,0,0,250,0.9787564721773966,1.1230949280924962,-0.14433845591509964,75,85,92,0.005966683760507273,0.007250887728748748,
59,7,0,0,250,1.4426683873965669,0.7791922287394628,0.6634761586571041,81,90,81,0.011132764660456622,0.014089127817906558,
60,7,0,0,250,1.01745412224134,1.1147186660800905,-0.0972645438387505,79,101,72,0.00666116619765608,0.00816946227141677,
61,7,0,0,250,1.327617925952592,1.1462329297606755,0.1813849961919165,84,88,80,0.005737441540399972,0.0072053841035906495,
62,7,0,0,250,0.9854883121824833,1.061534877718893,-0.07604656553640976,85,90,77,0.005262460442880239,0.006407482199842194,
63,7,0,0,250,1.095024420000997,1.0795890470061669,0.015435372994830221,74,83,95,0.005231263137243545,0.006503584138656439,
64,7,0,0,250,1.6552716715592668,0.5734671770892812,1.0818044944699856,79,85,88,0.02254987626571917,0.027027760397386046,
65,7,0,0,250,1.2470937968646392,0.96377888031825,0.2833149165463892,85,79,88,0.011468036350081572,0.014485992751659802,
66,7,0,0,250,0.9396449173538276,0.9489641176835205,-0.009319200329692912,82,87,83,0.010200312375521006,0.011925848858751293,
67,7,0,0,250,1.1646243578608715,1.1976045788634295,-0.03298022100255804,69,77,106,0.006356715475031714,0.007809127217391322,
68,7,0,0,250,0.8190335425941379,1.2277975707410258,-0.40876402814688795,79,99,74,0.012066670801910971,0.01489800955897167,
69,7,0,0,250,1.1844343250360598,1.3511631755886524,-0.16672885055259257,81,109,62,0.0057117964186162665,0.006572848524142406,
70,7,0,0,250,1.2141476815771908,1.0860005877746206,0.12814709380257017,79,89,84,0.005782061172150101,0.006861950437472821,
71,7,0,0,250,0.9463999504146413,1.04746894881813,-0.1010689984034886,70,92,90,0.01228634603829821,0.014585066952916916,
72,7,0,0,250,1.5709851877308498,0.8324425963764904,0.7385425913543594,72,85,95,0.012058287943142412,0.01396827674844297,
73,7,0,0,250,1.0609489870601714,1.3706081755421236,-0.3096591884819522,94,80,78,0.008031010622739499,0.010270011161293412,
74,7,0,0,250,1.1092640143148953,1.0766192334538696,0.032644780861025735,67,87,98,0.011780258414688874,0.01369882528954649,
75,7,0,0,250,1.241109800027381,1.060959627343214,0.180150172684167,70,95,87,0.0057084760394999845,0.006656353197060147,
76,7,0,0,250,1.2265297603306202,1.1260140069332338,0.10051575339738639,74,88,90,0.010380923711632031,0.0126521452858105,
77,7,0,0,250,1.4121189271048789,1.0376900956167914,0.3744288314880875,62,91,99,0.012071305128622702,0.014333385259659038,
78,7,0,0,250,1.1149528185670272,1.3859388540976898,-0.2709860355306626,71,115,66,0.00480854403667556,0.0052979737747768565,
79,7,0,0,250,1.2209438385190186,1.1347080910142673,0.08623574750475127,74,88,90,0.0062655339208930955,0.007267369933205852,
80,7,0,0,250,1.0163620017259936,1.106652670238713,-0.09029066851271939,65,79,108,0.007862104439101267,0.009167887144761896,
81,7,0,0,250,1.1753439958190146,1.1621504095330237,0.013193586285990877,73,92,87,0.011615168354588073,0.013863853328351022,
82,7,0,0,250,1.0083748470353535,1.2035092341863922,-0.1951343871510387,64,84,104,0.0055035842964123866,0.006325124534527433,
83,7,0,0,250,0.910166966392827,1.0677100351237074,-0.15754306873088042,65,110,77,0.005534095254201556,0.006399802200093143,
84,7,0,0,250,1.0173399892170139,1.0564650805917313,-0.039125091374717424,83,63,106,0.009855678150665806,0.01180931663882045,
85,7,0,0,250,0.9266010877919825,1.1618046927290913,-0.2352036049371088,69,106,77,0.005918139202349284,0.007373227340400497,
86,7,0,0,250,1.0246883900505417,1.1623174842487423,-0.13762909419820057,81,85,86,0.0061199031903114405,0.007809706429845442,
87,7,0,0,250,1.0081460532673308,1.2003601781681368,-0.19221412490080603,82,81,89,0.005368537234867327,0.006271239954252627,
88,7,0,0,250,1.1377196800783538,1.3899905033351636,-0.25227082325680983,71,82,99,0.014793588204026117,0.01643661952104042,
89,7,0,0,250,1.4957858448906443,0.5786130349732379,0.9171728099174064,67,97,88,0.017753464090466967,0.0207654967179542,
90,7,0,0,250,1.4063602326472289,0.9585857836438042,0.44777444900342467,76,88,88,0.009333432961051297,0.012144272619167734,
91,7,0,0,250,1.0185659862235183,1.2221650168268055,-0.2035990306032871,90,61,101,0.006159831471449199,0.007497467533900991,
92,7,0,0,250,1.147149863949404,0.9709794770620769,0.1761703868873271,70,89,93,0.007529216181339376,0.009532758237718509,
93,7,0,0,250,1.2202761854415949,1.15617716283215,0.06409902260944489,88,78,86,0.006168646317973484,0.007763519434815912,
94,7,0,0,250,0.9985372752207784,1.0477011056160457,-0.04916383039526728,65,76,111,0.011143060428012462,0.013281317974812724,
95,7,0,0,250,0.9360179985272872,1.0858139985932047,-0.14979600006591753,64,91,97,0.005940933559675717,0.006791333996474768,
96,7,0,0,250,1.0275274080710357,1.0694838268673834,-0.041956418796347705,74,85,93,0.011232969119335988,0.013732904585534831,
97,7,0,0,250,1.023125071652645,1.3983136502340454,-0.3751885785814004,78,87,87,0.008847504439501098,0.010601438607301205,
98,7,0,0,250,1.1171544657297698,1.2151925724340724,-0.09803810670430257,67,93,92,0.012904346572728936,0.015039095162047435,
99,7,0,0,250,1.1426518471104863,1.1521343052033193,-0.00948245809283299,83,83,86,0.011988219565597608,0.015028649718852918,
100,7,0,0,250,1.278262166732295,1.0271597197025342,0.2511024470297609,74,93,85,0.014723230462402735,0.01688221422573219,31.0
101,7,0,0,250,1.1539168128728863,0.6146439504858249,0.5392728623870614,65,86,101,0.018055863098676937,0.022152959331842945,32.0
102,7,0,0,250,1.0306013687792863,1.151467635927322,-0.12086626714803561,71,65,116,0.006124531109240139,0.008029280238707736,32.0
103,7,0,0,250,1.048052109449263,1.1970454814769524,-0.14899337202768947,66,90,96,0.009153484574802376,0.011538411294617322,31.0
104,7,0,0,250,0.9136398119206148,1.0896591659358843,-0.17601935401526947,61,99,92,0.009351096478486311,0.01132770978401276,31.0
105,7,0,0,250,1.3529514493281845,1.1741416069827637,0.17880984234542074,78,79,95,0.011845683621704397,0.013896343053250985,32.0
106,7,0,0,250,1.0370736958520685,1.110387124785066,-0.07331342893299753,66,68,118,0.006124962732240495,0.00742303398738011,32.0
107,7,0,0,250,1.0811985594050946,1.2004461692615889,-0.1192476098564943,72,77,103,0.00648918295565746,0.007413751492438814,32.0
108,7,0,0,250,1.0387019468067284,0.9816709950524205,0.057030951754307946,66,76,110,0.009122381056787083,0.010735749447701793,33.0
109,7,0,0,250,1.166500405003723,1.2477687245526297,-0.08126831954890656,73,71,108,0.0062362801150569235,0.007772537071188826,33.0
110,7,0,0,250,1.0185023324591977,1.0930810937265838,-0.07457876126738605,66,65,121,0.005855130735302863,0.006771324768048193,33.0
111,7,0,0,250,0.7695796324295132,0.791460720827827,-0.02188108839831382,77,92,83,0.010082036909288149,0.013069907041674973,33.0
112,7,0,0,250,0.9028919385008756,1.1687187049426246,-0.2658267664417491,79,70,103,0.00556547487211178,0.006713232309128915,33.0
113,7,0,0,250,1.2770379916104977,1.267948787201513,0.009089204408984752,78,76,98,0.00894516210039014,0.010974680530608322,33.0
114,7,0,0,250,1.6961841546778063,1.2406913716988652,0.455492782978941,66,77,109,0.012620085746900041,0.014982354219826785,34.0
115,7,0,0,250,1.0665779805567444,1.0368685609590977,0.029709419597646614,78,58,116,0.009259566721443476,0.010479931049470861,35.0
116,7,0,0,250,1.407868317364051,1.1499874454528676,0.25788087191118336,74,75,103,0.009109649649808592,0.011307886785296995,36.0
117,7,0,0,250,0.9547294840712781,0.9186716209031197,0.0360578631681584,74,81,97,0.012123632547233431,0.014980427966919172,36.0
118,7,0,0,250,0.9898665003661052,1.1876880845188154,-0.19782158415271012,66,80,106,0.0062657031391680496,0.007243130278936693,36.0
119,7,0,0,250,1.0177138486165678,1.111115613426343,-0.09340176480977513,81,81,90,0.009102568145505831,0.011003340806872283,36.0
120,7,0,0,250,1.0183866804642043,0.9922188100011402,0.026167870463064125,89,74,89,0.008686967513736517,0.010492291434853744,37.0
121,7,0,0,250,1.0209035033969736,1.2997836136476775,-0.2788801102507039,82,79,91,0.005882434801476599,0.006806766842578309,37.0
122,7,0,0,250,1.2153652867467348,1.045848194624767,0.16951709212196775,75,92,85,0.012476321091844397,0.014540412311682394,37.0
123,7,0,0,250,0.8626624855582808,1.4796413764319625,-0.6169788908736816,114,79,59,0.008185169489052612,0.012402116939231532,37.0
124,7,0,0,250,0.9124858512603333,1.1711186874635442,-0.25863283620321087,78,78,96,0.005367321027032115,0.0064545883514980276,37.0
125,7,0,0,250,1.0704946083089533,1.222338328386086,-0.15184372007713276,74,97,81,0.005880517537866771,0.006607308200197448,36.0
126,7,0,0,250,1.1411920112198417,1.2881856051395935,-0.14699359391975175,74,97,81,0.011627206751454974,0.012767200814722324,36.0
127,7,0,0,250,1.1844366991192692,1.0356324011400138,0.14880429797925543,98,58,96,0.004362320966634792,0.005730110231691113,36.0
128,7,0,0,250,1.1378506776392918,0.8336303192125712,0.30422035842672057,64,86,102,0.011964512963508311,0.013556720492794314,37.0
129,7,0,0,250,1.0420117905869155,1.027103615090953,0.014908175495962572,62,93,97,0.006006018031047901,0.006769373460271246,38.0
130,7,0,0,250,0.9929700618508703,1.0974572269380252,-0.10448716508715483,79,104,69,0.007873105294653718,0.009619386973287375,38.0
131,7,0,0,250,1.066600101353945,0.7560210389535438,0.31057906240040123,81,79,92,0.012743060326004236,0.015001347207522947,38.0
132,7,0,0,250,0.9692052273054754,1.3057650642618195,-0.33655983695634406,77,88,87,0.01090269730111581,0.01285811253598045,38.0
133,7,0,0,250,0.9206461658265949,1.16228274634845,-0.2416365805218551,88,53,111,0.005071608349931573,0.006190091063208136,37.0
134,7,0,0,250,1.1164456875502535,1.2777183633434541,-0.1612726757932006,60,96,96,0.008208737598513387,0.008873014841640735,37.0
135,7,0,0,250,1.0759729270660072,1.274141470689874,-0.1981685436238667,66,78,108,0.004921083581677079,0.005971383610713589,37.0
136,7,0,0,250,1.026908252783191,1.0892384709873812,-0.06233021820419027,94,70,88,0.008611702606419174,0.01170718978113618,36.0
137,7,0,0,250,0.8255026109140844,1.1131537720342353,-0.2876511611201509,77,71,104,0.022696328807442913,0.027038301558773438,36.0
138,7,0,0,250,1.0969541043332764,1.1581100390091181,-0.06115593467584168,79,60,113,0.006074751221289887,0.007290256761803673,35.0
139,7,0,0,250,0.8684430231410898,1.1614170871845502,-0.2929740640434604,53,91,108,0.006735497208871203,0.007609316947526012,35.0
140,7,0,0,250,1.0991800457758156,0.9500841322547874,0.14909591352102824,76,88,88,0.01206248200097056,0.014442633288991688,36.0
141,7,0,0,250,0.9397587690421301,1.315360126091785,-0.375601357049655,62,79,111,0.004838727950122012,0.005489796339067264,36.0
142,7,0,0,250,0.9006221731345411,1.0206785575659028,-0.12005638443136168,61,55,136,0.00495675486512624,0.0057765718650221185,36.0
143,7,0,0,250,0.9744787262005196,1.1505099319290508,-0.17603120572853126,67,98,87,0.005534372538784356,0.006161463253377574,36.0
144,7,0,0,250,1.2980898683071127,1.3719760136509802,-0.0738861453438675,109,83,60,0.009662486114744127,0.012018395002321876,36.0
145,7,0,0,250,1.125418909763315,1.1320975701310105,-0.006678660367695599,68,76,108,0.00672115960251554,0.00821022774142342,36.0
146,7,0,0,250,1.5451683506895124,1.2059288069151237,0.3392395437743887,96,72,84,0.012206738769885128,0.01490442922260899,37.0
147,7,0,0,250,0.9573123868956983,1.2009943508262728,-0.2436819639305745,119,68,65,0.004462153024426366,0.007100022041598306,36.0
148,7,0,0,250,1.0128099005926476,1.1757680462878353,-0.16295814569518763,76,81,95,0.005636246902913159,0.006998768249281879,36.0
149,7,0,0,250,1.338908740804557,1.0154294492456795,0.32347929155887756,75,82,95,0.011155007862260943,0.013121152634876529,37.0
150,7,0,0,250,1.0589458080479568,1.0769644414203574,-0.018018633372400616,81,78,93,0.005215512920032444,0.006416009257557112,37.0
151,7,0,0,250,1.011618318209112,1.109455100803393,-0.09783678259428097,91,76,85,0.005990248148393354,0.007319568528686555,37.0
152,7,0,0,250,0.6671599778380073,0.7934174007249337,-0.12625742288692643,86,82,84,0.013340594286534894,0.01679285635864496,36.0
153,7,0,0,250,1.0251226318454076,1.0074292396063205,0.01769339223908717,101,97,54,0.004859749754747598,0.006564411887528087,36.0
154,7,0,0,250,1.107432588220303,1.029106211556756,0.07832637666354714,73,68,111,0.0077775546562185854,0.009538617948359418,37.0
155,7,0,0,250,0.9866394654092037,1.1575087071969807,-0.17086924178777707,91,79,82,0.004930477988860194,0.005979846103959433,37.0
156,7,0,0,250,1.2395744381781835,1.0856336465960883,0.15394079158209517,100,58,94,0.009409836197679988,0.01130121740266584,38.0
157,7,0,0,250,1.1589814097448272,1.1921562991781363,-0.03317488943330904,100,82,70,0.0047472720171555325,0.0063776349007521145,38.0
158,7,0,0,250,0.9730061121643756,1.0860005877746206,-0.112994475610245,99,61,92,0.005447448112402557,0.006861950437472821,38.0
159,7,0,0,250,1.1048500936747068,1.0952680567810207,0.009582036893686086,63,68,121,0.011050276969804257,0.011898312007804914,38.0
160,7,0,0,250,0.92432579395318,1.2084602910137023,-0.2841344970605223,62,119,71,0.0064809918011946325,0.007622322306334638,38.0
161,7,0,0,250,1.8447547033921323,0.7951847025417746,1.0495700008503577,92,76,84,0.022082808845255417,0.028599943160208217,38.0
162,7,0,0,250,1.0235237511118165,1.1289932654683337,-0.10546951435651719,85,91,76,0.005399109202892717,0.007203501332438141,38.0
163,7,0,0,250,0.8909890470738598,1.2258743595053954,-0.3348853124315355,62,69,121,0.00411273759910642,0.004578218178809176,37.0
164,7,0,0,250,1.1718445793785761,1.0050781784167255,0.16676640096185058,65,103,84,0.015043412891632866,0.016920631817131212,37.0
165,7,0,0,250,0.9272183414546645,1.148176252155983,-0.22095791070131854,91,89,72,0.00601139822727037,0.007262484700262459,36.0
166,7,0,0,250,1.111556274765153,1.0123999073345227,0.09915636743063039,78,93,81,0.007024833341582471,0.008870193823220613,37.0
167,7,0,0,250,0.9667194583025118,1.2284875145899146,-0.26176805628740274,61,81,110,0.007120352128342633,0.0079806760720849,37.0
168,7,0,0,250,0.980577731348413,1.236872315292189,-0.256294583943776,60,82,110,0.009204732553531457,0.0101057291914736,37.0
169,7,0,0,250,1.2069857278933194,1.376194889214966,-0.16920916132164665,70,107,75,0.008599545755757968,0.010553176647501765,37.0
170,7,0,0,250,1.0160017005007747,1.0390803613147437,-0.023078660813969032,54,76,122,0.012968170837242525,0.014488545639319077,36.0
171,7,0,0,250,1.0497793744822905,1.0937013313757038,-0.04392195689341327,63,78,111,0.006157222105765651,0.007133117118475339,36.0
172,7,0,0,250,1.3344146291665802,1.109344299226317,0.22507032994026321,66,65,121,0.012006451829278276,0.013698393905885118,36.0
173,7,0,0,250,1.222424351100045,0.9844175974160461,0.23800675368399893,70,82,100,0.008341214816703078,0.010427425736253805,37.0
174,7,0,0,250,1.2253672037138634,1.0108738817209157,0.21449332199294768,79,81,92,0.008701940481007503,0.010451437852814804,37.0
175,7,0,0,250,1.0424004007640388,1.1065796872323272,-0.06417928646828841,70,60,122,0.0056654005333230265,0.0067339546165771395,36.0
176,7,0,0,250,2.0622688543073378,0.6693737326961307,1.392895121611207,65,77,110,0.023679401854111947,0.026585634134867225,36.0
177,7,0,0,250,1.212535612349657,1.294865456405655,-0.08232984405599808,101,97,54,0.005272997649476245,0.0066922844838883284,35.0
178,7,0,0,250,1.1242956231194996,1.1172747957483948,0.007020827371104765,66,100,86,0.0060304370871121695,0.007315254866417513,36.0
179,7,0,0,250,1.7915301361003289,1.0619201315208076,0.7296100045795213,59,83,110,0.010636476057645816,0.013590619646357898,36.0
180,7,0,0,250,1.0948421157471817,1.038458477338926,0.056383638408255665,87,125,40,0.004641293203419726,0.005732536913707177,37.0
181,7,0,0,250,1.441779468299995,0.8603705092549748,0.5814089590450201,57,95,100,0.00987829040952383,0.011778680804808591,37.0
182,7,0,0,250,1.1665033281282047,0.9415420668948442,0.22496126123336047,60,80,112,0.009202218215284826,0.01092009807773827,38.0
183,7,0,0,250,1.0129056606874092,1.1339037058720074,-0.12099804518459822,56,79,117,0.009516862569366468,0.011070975495696984,38.0
184,7,0,0,250,1.2495504139537226,0.8272136738953484,0.4223367400583742,73,62,117,0.011149448108525325,0.013046924857104977,39.0
185,7,0,0,250,0.9471247626516086,1.1612812405689854,-0.2141564779173768,72,90,90,0.006403009135720784,0.0075059319932426535,39.0
186,7,0,0,250,1.0132898957292378,1.2457153680520063,-0.23242547232276856,73,98,81,0.0051349454154605515,0.006360433598988388,39.0
187,7,0,0,250,2.244283496621989,0.6369257800269088,1.6073577165950803,67,73,112,0.02161908428798889,0.02641116099017653,40.0
188,7,0,0,250,1.0278048322737967,1.2974728613154294,-0.2696680290416327,85,80,87,0.006059535664083118,0.006826022118025627,40.0
189,7,0,0,250,1.8495437480422705,1.1200529200110136,0.7294908280312569,60,82,110,0.01475553101624791,0.016338568466298026,40.0
190,7,0,0,250,1.0776854686741708,1.2318465397308482,-0.15416107105667742,55,75,122,0.005739488266604385,0.006425474328496707,39.0
191,7,0,0,250,1.7623012593366476,0.8071210790192159,0.9551801803174317,48,101,103,0.012219274868029152,0.013962853107168462,40.0
192,7,0,0,250,1.0882927632226387,1.1431237167384896,-0.05483095351585088,54,99,99,0.006269921848902935,0.007273789129240861,39.0
193,7,0,0,250,1.3883558011060286,1.3138170189189948,0.0745387821870338,57,123,72,0.009015464206990044,0.010657346036975093,39.0
194,7,0,0,250,1.2949235257407414,1.3706081755421236,-0.07568464980138212,61,74,117,0.009032086162836107,0.010270011161293412,39.0
195,7,0,0,250,1.4144965772551965,1.1105866631924948,0.30390991406270174,55,77,120,0.010010760862268701,0.011690656932131872,40.0
196,7,0,0,250,1.0471322659208597,1.0680873449732524,-0.02095507905239269,80,73,99,0.007390462198512299,0.009513530857657977,40.0
197,7,0,0,250,1.9564847530462488,0.997241827698326,0.9592429253479228,63,88,101,0.012433462353126985,0.01427339808290766,41.0
198,7,0,0,250,1.9153343861225287,0.8340668017134008,1.081267584409128,69,76,107,0.011113638246441513,0.013613016037034853,42.0
199,7,0,0,250,1.4725588257487447,0.9356901070174135,0.5368687187313312,50,108,94,0.010606866809285291,0.011819482144651314,43.0
200,7,0,0,250,1.5487780520537022,1.148235943532536,0.40054210852116623,51,92,109,0.01105165542735707,0.012576937029695664,43.0
201,7,0,0,250,3.1485749594919823,1.2058949844895748,1.9426799750024075,49,103,100,0.021525043411460443,0.02699236355124363,43.0
202,7,0,0,250,1.333110175118629,1.0748447606633342,0.2582654144552947,63,110,79,0.007765464843800798,0.00890288383392743,44.0
203,7,0,0,250,1.1317654547606848,1.2115302755092126,-0.07976482074852775,107,96,49,0.004221900069794851,0.006021002596288806,44.0
204,7,0,0,250,1.1149580844949951,1.0411862978495878,0.07377178664540729,45,118,89,0.006139993079984696,0.006939166416494064,45.0
205,7,0,0,250,0.9823981417313032,1.1978051162827592,-0.21540697455145597,112,67,73,0.0033964415962082282,0.004681401057873671,44.0
206,7,0,0,250,1.5660323752202623,0.9441531243057397,0.6218792509145226,57,95,100,0.009156952465962912,0.010467113192597535,45.0
207,7,0,0,250,1.5517155999363315,1.474476314138005,0.0772392857983264,69,117,66,0.010869388124852216,0.012119017243139773,46.0
208,7,0,0,250,1.1649787827213556,1.1157784332776772,0.04920034944367835,53,99,100,0.005473119218284779,0.006194226796026866,46.0
209,7,0,0,250,1.0738804358553855,1.089688763227883,-0.0158083273724976,34,127,91,0.00623080004086403,0.0067443019782549305,46.0
210,7,0,0,250,1.0085920671675406,1.2269452271091215,-0.2183531599415809,54,135,63,0.006134784111403618,0.00713104456467103,46.0
211,7,0,0,250,1.9999997765771298,1.2151925724340724,0.7848072041430574,50,117,85,0.01359912553159023,0.015039095162047435,47.0
212,7,0,0,250,1.7546958434212614,0.7534478031806692,1.001248040240592,49,120,83,0.012497422951935,0.01453946990848905,48.0
213,7,0,0,250,1.5405428596531825,1.0122209888457427,0.5283218708074398,51,57,144,0.009196639542642375,0.010176627945704458,48.0
214,7,0,0,250,2.940289468567861,1.0695630454868068,1.870726423081054,54,95,103,0.012292221699537142,0.014021176585258007,48.0
