Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,Strategy Wins (%)
71,13,0,0,250,1.482547465652838,0.9076101120667188,0.5749373535861191,81,85,86,
72,13,0,0,250,0.9967271165605158,1.136307311028501,-0.13958019446798509,81,77,94,
73,13,0,0,250,1.0239753806527974,1.0682163611980324,-0.044240980545235065,89,78,85,
74,13,0,0,250,2.415575602463144,0.6822894168466509,1.733286185616493,86,73,93,
75,13,0,0,250,0.955898400160116,1.1186802973977705,-0.16278189723765457,74,93,85,
76,13,0,0,250,1.6783606453039501,1.0012765637906444,0.6770840815133057,84,85,83,
77,13,0,0,250,1.06836798023087,1.155113040874383,-0.08674506064351295,67,84,101,
78,13,0,0,250,1.3457081231295491,1.0113899613899624,0.33431816173958673,80,95,77,
79,13,0,0,250,1.029850841401507,1.1218882537340982,-0.0920374123325911,78,89,85,
80,13,0,0,250,1.0293342830695296,1.0805739082841384,-0.051239625214608786,97,72,83,
81,13,0,0,250,1.1363108270847055,1.4172689726381005,-0.28095814555339493,82,97,73,
82,13,0,0,250,1.039693444340191,1.1096815402865234,-0.06998809594633237,74,93,85,
83,13,0,0,250,1.7414200463339227,1.2613323871196658,0.4800876592142569,74,95,83,
84,13,0,0,250,1.0360276589529487,1.3244248985115024,-0.2883972395585537,84,86,82,
85,13,0,0,250,1.1517344499105953,1.058009891860171,0.09372455805042423,75,91,86,
86,13,0,0,250,0.9779926403502418,1.1770607734806637,-0.19906813313042193,91,84,77,
87,13,0,0,250,1.0494346295971453,0.9989321943406299,0.05050243525651543,81,89,82,
88,13,0,0,250,1.1484262081547691,1.0506831203173204,0.09774308783744878,72,95,85,
89,13,0,0,250,0.9647975112811774,1.1136738753226962,-0.14887636404151883,82,99,71,
90,13,0,0,250,1.3326890481069755,1.19157122405154,0.1411178240554356,69,92,91,
91,13,0,0,250,1.0251303131063387,1.1182163187855765,-0.09308600567923775,84,76,92,
92,13,0,0,250,1.1789520571756176,1.1969840517921988,-0.018031994616581226,76,93,83,
93,13,0,0,250,1.2547694925003974,1.1061636323755226,0.14860586012487476,83,91,78,
94,13,0,0,250,0.9017222769009203,1.196623516077074,-0.29490123917615363,66,80,106,
95,13,0,0,250,1.6464158755571714,0.8882493052798729,0.7581665702772985,71,93,88,
96,13,0,0,250,1.9825923535504533,0.5826045367586764,1.3999878167917768,71,80,101,
97,13,0,0,250,0.918990339120621,1.0280095351609064,-0.10901919604028543,65,94,93,
98,13,0,0,250,1.6047308650971441,1.3047870508552422,0.299943814241902,87,95,70,
99,13,0,0,250,1.2888288268817147,0.9647870792055959,0.3240417476761188,79,92,81,
100,13,0,0,250,1.1244674987511156,1.0576713819368884,0.06679611681422726,69,104,79,33.0
101,13,0,0,250,1.0772868162694325,1.0596713243694533,0.01761549189997913,77,92,83,34.0
102,13,0,0,250,0.9661014578735255,1.120884139379825,-0.15478268150629948,88,87,77,34.0
103,13,0,0,250,1.0974977666452017,1.0840603416939292,0.013437424951272536,70,104,78,34.0
104,13,0,0,250,3.781049232294555,0.9545699407434014,2.826479291551154,64,112,76,35.0
105,13,0,0,250,1.3643586908671759,1.197017183616125,0.1673415072510509,83,93,76,36.0
106,13,0,0,250,2.9640719813787952,0.7547005156683835,2.2093714657104115,80,92,80,37.0
107,13,0,0,250,1.2189312013957039,1.0634802707611044,0.15545093063459947,69,93,90,38.0
108,13,0,0,250,1.3558431677257694,1.0681944937382755,0.28764867398749394,77,91,84,39.0
109,13,0,0,250,1.2041478357581998,1.170582103912763,0.033565731845436764,74,94,84,40.0
110,13,0,0,250,1.0762797370969412,1.0922897196261678,-0.016009982529226585,82,85,85,40.0
111,13,0,0,250,1.071711954203184,1.1367784324972616,-0.06506647829407752,86,74,92,40.0
112,13,0,0,250,0.9838600518783926,1.1305983847283412,-0.14673833284994853,78,97,77,40.0
113,13,0,0,250,1.219844438552025,1.1399634480657914,0.07988099048623365,71,95,86,41.0
114,13,0,0,250,1.193127609233175,1.1848978046934142,0.008229804539760854,66,93,93,42.0
115,13,0,0,250,1.610202254527057,1.020464365414747,0.58973788911231,87,90,75,43.0
116,13,0,0,250,1.1149620393889847,1.1611660642952242,-0.04620402490623943,97,79,76,43.0
117,13,0,0,250,1.7418208111406681,1.043534713205528,0.6982860979351402,76,88,88,44.0
118,13,0,0,250,1.6791761104367595,1.117191624142179,0.5619844862945804,74,92,86,45.0
119,13,0,0,250,1.9116219920868582,1.0443976411120475,0.8672243509748108,69,90,93,46.0
120,13,0,0,250,2.5514065257982277,0.5313391411610513,2.0200673846371764,97,83,72,47.0
121,13,0,0,250,1.1649676235340716,1.091824963469968,0.07314266006410364,64,98,90,48.0
122,13,0,0,250,1.3150828627815463,1.260108756274402,0.054974106507144294,78,88,86,49.0
123,13,0,0,250,1.6546493591333422,1.2444637429439855,0.41018561618935667,82,80,90,50.0
124,13,0,0,250,1.3840488575415824,1.0979729729729737,0.28607588456860866,67,89,96,51.0
125,13,0,0,250,1.1397334818775104,0.998865916426765,0.1408675654507454,60,83,109,52.0
126,13,0,0,250,1.1470477530124972,1.1743703703703714,-0.027322617357874224,82,91,79,52.0
127,13,0,0,250,8.608818046118275,0.8105810108644302,7.798237035253845,74,96,82,53.0
128,13,0,0,250,1.0984023947880577,1.398161947342274,-0.29975955255421627,73,97,82,53.0
129,13,0,0,250,1.3074130397100447,1.0736513460947923,0.23376169361525245,84,89,79,54.0
130,13,0,0,250,1.1571677157291493,1.0699393637345291,0.0872283519946202,74,85,93,55.0
131,13,0,0,250,1.5591354790683525,1.1037191980000989,0.4554162810682536,77,91,84,56.0
132,13,0,0,250,1.2467207699533094,1.2042743538767395,0.04244641607656985,74,77,101,56.0
133,13,0,0,250,1.1404291344015376,1.126758147512865,0.013670986888672632,79,67,106,57.0
134,13,0,0,250,1.24608156986573,1.1073554421768743,0.13872612768885562,67,108,77,57.0
135,13,0,0,250,1.471748738462661,1.1094058653700025,0.36234287309265856,75,90,87,58.0
136,13,0,0,250,1.007956292680573,1.202043506921556,-0.19408721424098307,84,80,88,58.0
137,13,0,0,250,1.312027316140688,1.1469492727917694,0.1650780433489185,68,102,82,58.0
138,13,0,0,250,1.619552216575993,0.9678993072494888,0.6516529093265042,71,96,85,58.0
139,13,0,0,250,1.3472371902309228,1.3203050524308833,0.026932137800039557,77,70,105,59.0
140,13,0,0,250,1.218383965600871,1.1068868475548257,0.11149711804604534,69,113,70,60.0
141,13,0,0,250,1.0649410662097636,1.050627358076687,0.014313708133076641,63,100,89,61.0
142,13,0,0,250,1.4853417500110127,1.195575294020889,0.28976645599012363,62,78,112,62.0
143,13,0,0,250,1.0879256433464723,1.1162110917996495,-0.028285448453177153,70,76,106,62.0
144,13,0,0,250,1.5737357892619794,1.0612538171366996,0.5124819721252798,84,104,64,62.0
145,13,0,0,250,1.100167971477206,1.171187082124386,-0.07101911064718003,87,89,76,61.0
146,13,0,0,250,1.1227582733918557,1.1332803180914506,-0.010522044699594835,66,85,101,61.0
147,13,0,0,250,1.1453067775892554,1.120766110010377,0.024540667578878406,66,107,79,62.0
148,13,0,0,250,1.4701558883464314,1.4360541771545012,0.03410171119193017,74,107,71,62.0
149,13,0,0,250,1.0166814588942847,1.1107100429498318,-0.09402858405554704,89,104,59,61.0
150,13,0,0,250,1.4350366032395914,1.2096255825164697,0.2254110207231217,62,88,102,62.0
151,13,0,0,250,1.854454781426936,0.8665934669228653,0.9878613145040708,73,81,98,63.0
152,13,0,0,250,1.4083285283237201,1.069510687157746,0.33881784116597413,74,86,92,63.0
153,13,0,0,250,1.5941331993903232,1.22771327127915,0.3664199281111731,80,96,76,64.0
154,13,0,0,250,1.578389255323431,1.0150949796472202,0.5632942756762109,61,108,83,64.0
155,13,0,0,250,1.0654433280745037,1.1872393291330214,-0.12179600105851773,83,79,90,64.0
156,13,0,0,250,1.1173079464304692,1.175643802647413,-0.058335856216943816,81,75,96,63.0
157,13,0,0,250,3.2430030972263957,0.6237318343844265,2.619271262841969,61,88,103,64.0
158,13,0,0,250,1.1575319876618302,1.2133101564440056,-0.05577816878217545,75,95,82,63.0
159,13,0,0,250,3.641940549445534,0.6471842719093632,2.9947562775361707,67,80,105,63.0
160,13,0,0,250,1.3144720076301153,1.0807385744595452,0.23373343317057005,59,103,90,64.0
161,13,0,0,250,1.4562654996195548,1.0620028922631957,0.3942626073563591,59,91,102,65.0
162,13,0,0,250,1.213287022995728,1.1425532898691446,0.07073373312658338,71,112,69,66.0
163,13,0,0,250,1.9730528129358997,0.9013627514600908,1.071690061475809,73,93,86,66.0
164,13,0,0,250,1.8753814318895394,1.1787285525736924,0.6966528793158471,60,106,86,67.0
165,13,0,0,250,1.2617075793963144,1.1803162195771921,0.08139135981912227,79,91,82,67.0
166,13,0,0,250,3.2112463373390896,1.2924934257709786,1.918752911568111,51,130,71,68.0
167,13,0,0,250,1.374572976482286,1.0888529886914358,0.2857199877908503,60,83,109,69.0
168,13,0,0,250,1.7844656381577337,1.0367111111111096,0.7477545270466242,55,106,91,69.0
169,13,0,0,250,1.152708346702307,1.1901622718052745,-0.03745392510296752,100,104,48,68.0
170,13,0,0,250,2.241487883182548,1.0455743518474148,1.1959135313351335,62,102,88,69.0
171,13,0,0,250,1.8944462486850748,0.9923976326805555,0.9020486160045194,53,109,90,69.0
172,13,0,0,250,1.1499292503632281,1.1765837240052892,-0.026654473642061083,75,89,88,69.0
173,13,0,0,250,1.5318686087278204,1.113787434779502,0.41808117394831834,70,86,96,70.0
174,13,0,0,250,1.3048361151255654,1.0951777797882918,0.20965833533727363,59,90,103,70.0
175,13,0,0,250,2.0929870510259496,0.9792743678917175,1.113712683134232,61,94,97,71.0
176,13,0,0,250,1.822057130041698,1.0500599376648267,0.7719971923768711,55,126,71,71.0
177,13,0,0,250,2.2952319134356496,1.030116410063838,1.2651155033718116,63,85,104,72.0
178,13,0,0,250,1.1276019686568235,1.192661928120933,-0.06505995946410947,77,101,74,71.0
179,13,0,0,250,1.5731624679539717,1.1250874912508722,0.4480749767030996,65,118,69,72.0
180,13,0,0,250,1.13464497305389,1.0320981634974793,0.1025468095564106,47,105,100,73.0
181,13,0,0,250,1.3071941179740512,1.1396914885286953,0.16750262944535588,47,86,119,74.0
182,13,0,0,250,1.5690299945995991,1.0690705582317934,0.4999594363678057,47,96,109,75.0
183,13,0,0,250,1.4461336093637778,1.0425181849670933,0.4036154243966845,37,123,92,75.0
184,13,0,0,250,2.198847735572308,0.9285620052770445,1.2702857302952637,76,80,96,76.0
185,13,0,0,250,4.886245125583267,1.1111223560368382,3.775122769546429,60,101,91,76.0
186,13,0,0,250,1.4523715667458834,1.1097966990153714,0.34257486773051204,60,75,117,77.0
187,13,0,0,250,1.7367660749353733,1.2471878316236287,0.4895782433117446,55,99,98,77.0
188,13,0,0,250,1.45688705998103,1.0730565371024743,0.3838305228785557,46,79,127,77.0
189,13,0,0,250,1.4317767409209492,1.1883970205292818,0.24337972039166744,64,115,73,78.0
190,13,0,0,250,2.99710633366348,1.0555936333866434,1.9415127002768366,63,85,104,78.0
191,13,0,0,250,1.8849050810009234,0.9295018783236556,0.9554032026772677,54,119,79,79.0
192,13,0,0,250,1.9928706635278,1.1372376854859956,0.8556329780418044,52,126,74,80.0
193,13,0,0,250,1.3040075309745531,1.139923529664478,0.16408400131007506,113,86,53,80.0
194,13,0,0,250,1.1545995819802672,1.1278267079266844,0.026772874053582862,35,105,112,81.0
195,13,0,0,250,3.0968656088993747,1.0194422927962836,2.077423316103091,59,80,113,81.0
196,13,0,0,250,1.3715398240688668,1.0495137046861178,0.32202611938274894,38,99,115,81.0
197,13,0,0,250,1.1232394072463592,1.1728625360870515,-0.04962312884069231,113,78,61,81.0
198,13,0,0,250,1.1915500752832497,1.1629013555120165,0.02864871977123329,86,113,53,81.0
199,13,0,0,250,1.5192267120133647,1.1314422012096448,0.3877845108037199,91,95,66,81.0
200,13,0,0,250,3.478199792072533,1.4119621239362339,2.0662376681362993,51,119,82,81.0
201,13,0,0,250,1.368125819802565,1.168087800759815,0.20003801904274998,90,111,51,81.0
202,13,0,0,250,2.363553980434441,0.9813280988174456,1.3822258816169954,59,96,97,82.0
203,13,0,0,250,1.5410160118666372,1.0747053765616317,0.4663106353050055,67,102,83,82.0
204,13,0,0,250,2.4288429424134668,1.1081670007844509,1.320675941629016,50,105,97,82.0
205,13,0,0,250,2.68725997020743,1.015479876160989,1.6717800940464411,54,116,82,82.0
206,13,0,0,250,2.8405527428684323,1.1711625938855394,1.6693901489828928,46,128,78,82.0
207,13,0,0,250,1.3260803523031888,1.0746391375845052,0.2514412147186835,35,110,107,82.0
208,13,0,0,250,1.1021430904450913,1.1943950594179868,-0.09225196897289556,107,78,67,81.0
209,13,0,0,250,1.716624382705462,1.1193736670782384,0.5972507156272235,61,90,101,81.0
210,13,0,0,250,1.7211664142709628,1.02277888163497,0.6983875326359927,40,105,107,82.0
211,13,0,0,250,16.34685389340604,0.6218281228094756,15.725025770596563,77,90,85,83.0
212,13,0,0,250,2.4292155757413925,1.1065559739815127,1.3226596017598797,48,111,93,84.0
213,13,0,0,250,1.764198522999565,1.0087329923767263,0.7554655306228386,64,85,103,84.0
214,13,0,0,250,2.0877426388111955,1.0881527231892199,0.9995899156219756,53,98,101,84.0
215,13,0,0,250,1.3911725509075867,1.171917928333433,0.21925462257415385,59,114,79,84.0
216,13,0,0,250,1.2842833308472688,1.0975304223335722,0.18675290851369653,43,98,111,85.0
217,13,0,0,250,1.5886671581118064,1.1778021620742916,0.4108649960375148,100,97,55,85.0
218,13,0,0,250,3.0255324032613933,0.9131228802504562,2.112409523010937,62,87,103,85.0
219,13,0,0,250,1.2078803299510854,1.1064697882261494,0.10141054172493602,38,132,82,85.0
220,13,0,0,250,3.820091522832986,1.020904569474667,2.799186953358319,46,99,107,85.0
221,13,0,0,250,1.7031947487086867,1.1848550517234344,0.5183396969852523,84,81,87,85.0
222,13,0,0,250,1.5102143766625278,1.2488610865574212,0.26135329010510655,38,110,104,85.0
223,13,0,0,250,1.6626693523546476,1.1278360445205506,0.534833307834097,54,115,83,85.0
224,13,0,0,250,25.585029465703915,0.6584451175537276,24.926584348150186,63,97,92,85.0
225,13,0,0,250,1.254905223713272,1.1728625360870515,0.08204268762622058,101,94,57,85.0
226,13,0,0,250,3.2622641197642985,1.0253845570963105,2.236879562667988,45,87,120,86.0
227,13,0,0,250,2.3860796495054535,1.0980719472498126,1.2880077022556409,46,108,98,86.0
228,13,0,0,250,1.128482216398494,1.1648533931794893,-0.03637117678099533,89,87,76,86.0
229,13,0,0,250,1.425875022988998,1.2265254505216574,0.19934957246734064,53,127,72,86.0
230,13,0,0,250,28.058304316030256,0.8658476658476661,27.19245665018259,49,115,88,86.0
231,13,0,0,250,1.6788821590105258,1.098843767625493,0.5800383913850329,42,78,132,86.0
232,13,0,0,250,1.7342869716887275,1.1406932546661377,0.5935937170225898,60,99,93,86.0
233,13,0,0,250,2.0953782705536437,1.0484577163378734,1.0469205542157702,64,107,81,86.0
234,13,0,0,250,2.5839776839721007,1.0887104134343357,1.495267270537765,46,123,83,86.0
235,13,0,0,250,2.8259394021763087,1.1797371303395408,1.646202271836768,41,115,96,86.0
236,13,0,0,250,1.86197388796791,1.1261784287616528,0.7357954592062572,53,107,92,87.0
237,13,0,0,250,1.95014282055276,1.1393050685368165,0.8108377520159435,36,93,123,87.0
238,13,0,0,250,1.2593654098197826,1.0428452579034928,0.21652015191628982,42,90,120,87.0
239,13,0,0,250,1.436815483959601,1.216588861144284,0.2202266228153169,38,107,107,87.0
240,13,0,0,250,1.510849096162528,1.115974818020852,0.3948742781416761,40,112,100,87.0
241,13,0,0,250,1.6104895476862708,1.126650429432125,0.48383911825414594,98,97,57,87.0
242,13,0,0,250,3.327759421694097,1.0634071810542396,2.264352240639857,46,80,126,87.0
243,13,0,0,250,1.8229302036495987,1.1261142465319915,0.6968159571176071,61,113,78,88.0
244,13,0,0,250,1.4522076325927102,1.157223676433338,0.29498395615937234,103,97,52,88.0
245,13,0,0,250,4.198441161914554,1.0369037592833632,3.1615374026311907,50,90,112,89.0
246,13,0,0,250,6.609480635041116,1.3852562484221163,5.2242243866189995,42,102,108,90.0
247,13,0,0,250,2.691659655838649,1.025182146141331,1.6664775096973181,48,88,116,90.0
248,13,0,0,250,7.044151457151348,1.3194939620471524,5.7246574951041955,43,113,96,90.0
249,13,0,0,250,6.8956562306435245,1.2157290470723312,5.679927183571193,52,122,78,91.0
250,13,0,0,250,1.8060282163198338,1.1802740582504032,0.6257541580694306,69,106,77,91.0
251,13,0,0,250,26.883957935404013,0.5870688990047062,26.296889036399307,57,78,117,91.0
252,13,0,0,250,7.6293181074148615,0.6038593256059005,7.025458781808961,68,77,107,91.0
253,13,0,0,250,1.8786269089576542,1.0454499494438847,0.8331769595137695,59,88,105,91.0
254,13,0,0,250,1.9271674151842013,1.2573312116390065,0.6698362035451948,28,94,130,91.0
255,13,0,0,250,1.2469470353161072,1.1308329898795622,0.11611404543654502,88,133,31,92.0
256,13,0,0,250,1.453343656088795,1.0976393941957865,0.3557042618930084,28,89,135,93.0
257,13,0,0,250,1.5964036383664733,1.0621285791464061,0.5342750592200671,35,79,138,93.0
258,13,0,0,250,1.6340612475373006,1.0621285791464061,0.5719326683908945,29,99,124,94.0
259,13,0,0,250,20.125020175270773,0.5359784801613984,19.589041695109376,58,89,105,94.0
260,13,0,0,250,22.994334551686684,0.5694032066508309,22.424931345035855,52,79,121,94.0
261,13,0,0,250,2.6878304742714954,0.9965298433472148,1.6913006309242804,60,85,107,94.0
262,13,0,0,250,3.938115281534055,1.031170578561818,2.906944702972237,42,79,131,94.0
263,13,0,0,250,36.138197618920806,0.6604071100917426,35.47779050882907,46,96,110,94.0
264,13,0,0,250,1.147873238217612,1.1217834788656207,0.026089759351991315,30,108,114,94.0
265,13,0,0,250,1.8132713883076268,1.1414933250543295,0.6717780632532973,32,87,133,94.0
266,13,0,0,250,2.867016586956614,0.9894887039238991,1.877527883032715,51,104,97,94.0
267,13,0,0,250,1.3929848034524621,1.1373927958833627,0.2555920075690994,35,84,133,94.0
268,13,0,0,250,2.7216551238243825,0.9850738767715359,1.7365812470528466,57,90,105,94.0
269,13,0,0,250,1.3360192261913089,1.1111446085820513,0.22487461760925753,32,122,98,95.0
270,13,0,0,250,2.5193615510558525,1.0359759486635352,1.4833856023923173,50,95,107,95.0
271,13,0,0,250,1.687998006698808,1.1159288824383176,0.5720691242604905,23,126,103,95.0
272,13,0,0,250,1.45625438821156,1.2993652233053739,0.1568891649061861,25,127,100,96.0
273,13,0,0,250,3.0851407164998053,1.0443976411120475,2.040743075387758,41,89,122,96.0
274,13,0,0,250,2.4416207421314624,1.1816890819480415,1.259931660183421,33,98,121,96.0
275,13,0,0,250,1.5548092092811767,1.1127303497555452,0.44207885952563153,19,118,115,96.0
276,13,0,0,250,1.9707566476848009,1.0936213050242516,0.8771353426605493,23,84,145,96.0
277,13,0,0,250,1.6547662967142756,1.1732605729877235,0.4815057237265521,34,103,115,96.0
278,13,0,0,250,3.5129705983062816,0.9441985244802152,2.568772073826066,46,77,129,97.0
279,13,0,0,250,23.34894055795362,0.5321093749999992,22.81683118295362,55,75,122,97.0
280,13,0,0,250,5.247522011903436,1.0258482653450254,4.221673746558411,38,90,124,97.0
281,13,0,0,250,1.2168534915636786,1.1979268805154792,0.01892661104819937,91,115,46,97.0
282,13,0,0,250,1.6931715915991028,1.1678752719361853,0.5252963196629175,38,115,99,97.0
283,13,0,0,250,1.9166402528882003,1.1817818351435996,0.7348584177446007,39,87,126,97.0
284,13,0,0,250,4.89452375957827,1.46503190291505,3.42949185666322,38,122,92,97.0
285,13,0,0,250,2.826169744092889,1.0049280700881085,1.8212416740047803,43,91,118,97.0
286,13,0,0,250,1.8052297254875116,1.1155463302996462,0.6896833951878654,38,136,78,97.0
287,13,0,0,250,1.4910368467900554,1.353565114908664,0.1374717318813914,43,129,80,97.0
288,13,0,0,250,1.597297589744098,1.1637355146557609,0.4335620750883371,39,73,140,97.0
289,13,0,0,250,1.8799274197637064,1.2180961869395894,0.6618312328241169,35,80,137,97.0
290,13,0,0,250,1.5190093292425269,1.0707439138179664,0.44826541542456044,26,89,137,97.0
291,13,0,0,250,1.6917639696106326,1.1053603123890645,0.5864036572215681,47,75,130,97.0
292,13,0,0,250,1.1923324161747082,1.1372854914196557,0.05504692475505246,33,95,124,97.0
293,13,0,0,250,42.61173280622708,0.6892109500805143,41.92252185614657,42,95,115,97.0
294,13,0,0,250,1.720428592378417,1.1442362294151036,0.5761923629633134,91,110,51,97.0
295,13,0,0,250,4.302597851436583,0.7079884504331081,3.594609401003475,64,77,111,97.0
296,13,0,0,250,2.8151213226622884,0.968197879858658,1.8469234428036305,39,72,141,97.0
297,13,0,0,250,1.177271065002674,1.1809367805914623,-0.003665715588788254,96,115,41,97.0
298,13,0,0,250,2.084999841581244,1.2274210084816861,0.857578833099558,24,116,112,97.0
299,13,0,0,250,1.7914576215842466,1.1640361155145076,0.627421506069739,31,95,126,97.0
300,13,0,0,250,1.9380935131242853,1.2885000770772312,0.6495934360470541,37,85,130,97.0
301,13,0,0,250,1.9646533609943295,1.1840285055543907,0.7806248554399389,33,101,118,97.0
