Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,stdA,stdM,Strategy Wins (%)
387,3,0.001,0.0001,250,0.9718548422726048,1.0032924007830581,-0.03143755851045338,0,0,252,0.0007996201696077072,0.0007972786160391997,18.0
388,3,0.001,0.0001,250,0.9645810315330644,0.9795835988952618,-0.015002567362197405,1,222,29,0.0008394652305544832,0.0008097274513901525,18.0
389,3,0.001,0.0001,250,0.9759571896730465,0.9969814484854819,-0.021024258812435415,1,0,251,0.00039261419242166715,0.00038324260749100417,18.0
390,3,0.001,0.0001,250,0.9790539489772296,0.9959740978997155,-0.016920148922485834,0,0,252,0.000635509644253203,0.0006358810635512941,18.0
391,3,0.001,0.0001,250,0.9688673353070593,1.0032580821457107,-0.0343907468386514,0,115,137,0.0005803591581200802,0.0005690124322088487,18.0
392,3,0.001,0.0001,250,0.976502604954114,0.9986145451445131,-0.022111940190399082,0,0,252,0.000503216670858458,0.0005005932556571368,18.0
393,3,0.001,0.0001,250,0.9590546916729054,1.0167969256012779,-0.05774223392837252,0,0,252,0.0004274820242542643,0.00042644448996664104,18.0
394,3,0.001,0.0001,250,0.9886813411752913,0.9855257168866638,0.003155624288627479,0,0,252,0.0018501061892233076,0.0018513612289452345,18.0
395,3,0.001,0.0001,250,0.9871382771430031,0.9855011557049792,0.0016371214380238586,1,0,251,0.000741885960351359,0.0007333194418123076,19.0
396,3,0.001,0.0001,250,0.9568490267438867,1.0190778303994286,-0.06222880365554184,0,0,252,0.0006526775546605118,0.0006516094679531195,19.0
397,3,0.001,0.0001,250,0.9861476439487789,0.9888262188608293,-0.00267857491205048,0,0,252,0.0005843146441625268,0.0005815571984867682,19.0
398,3,0.001,0.0001,250,0.9514096929705822,1.0210428798306,-0.06963318686001774,2,0,250,0.0006381637783519841,0.0006254546899835642,18.0
399,3,0.001,0.0001,250,0.9773621151384912,0.9974607622091365,-0.020098647070645237,0,0,252,0.0011624509664672647,0.0011606415985241706,18.0
400,3,0.001,0.0001,250,0.973167183509445,1.0004614093959725,-0.027294225886527523,1,0,251,0.00043452597637742244,0.0004257656604913668,18.0
401,3,0.001,0.0001,250,0.9694591060646999,0.9982635619992046,-0.028804455934504758,0,80,172,0.0005565647710856197,0.000542102397877746,18.0
402,3,0.001,0.0001,250,0.9783017856910405,0.9968031759297954,-0.018501390238754856,0,0,252,0.0003916972239527943,0.0003886216284492902,18.0
403,3,0.001,0.0001,250,0.9843140684911207,0.9826575583957701,0.0016565100953506162,0,14,238,0.000956338877111425,0.0009535337310460156,19.0
404,3,0.001,0.0001,250,0.9731970505947214,1.0020336282443714,-0.028836577649649975,0,0,252,0.0003772203333901347,0.00037720374744420294,19.0
405,3,0.001,0.0001,250,0.9520151395181854,1.0224300287732146,-0.07041488925502926,1,0,251,0.000829322765874568,0.0008228406951041342,18.0
406,3,0.001,0.0001,250,0.9797694875383552,0.995238095238097,-0.015468607699741788,0,0,252,0.0006619984980547771,0.0006628044690160422,18.0
407,3,0.001,0.0001,250,1.0022755023820331,0.9728187352046,0.029456767177433063,0,0,252,0.0008559958944607985,0.0008526101229835133,19.0
408,3,0.001,0.0001,250,0.9941672235258979,0.9686369119420982,0.025530311583799703,0,25,227,0.001161352651358284,0.0011510499044198159,20.0
409,3,0.001,0.0001,250,0.9803373072061454,0.9946342965210888,-0.014296989314943387,0,0,252,0.0007444548829025692,0.0007401940043003025,20.0
410,3,0.001,0.0001,250,0.9885547991520914,0.9861954116177671,0.0023593875343242976,0,0,252,0.001113880406552954,0.0011115660889976873,21.0
411,3,0.001,0.0001,250,0.972067356561092,1.003025816004633,-0.03095845944354103,0,0,252,0.00090854473491966,0.0009069983005877609,21.0
412,3,0.001,0.0001,250,0.9524564318853704,1.0227202609193884,-0.07026382903401795,1,0,251,0.0010993712867919023,0.001095101345212235,21.0
413,3,0.001,0.0001,250,0.9826239065368295,1.0080458452722068,-0.025421938735377236,1,139,112,0.0016501348330326313,0.0016500731297674368,21.0
414,3,0.001,0.0001,250,0.95374026551335,1.0217583698491157,-0.06801810433576572,0,15,237,0.000765324167368809,0.0007508394390577875,21.0
415,3,0.001,0.0001,250,0.9621596653543174,1.0135213944748043,-0.051361729120486865,0,0,252,0.00040677308033792173,0.0004021466661175523,21.0
416,3,0.001,0.0001,250,0.9721146345105125,1.0030993502051984,-0.03098471569468586,0,0,252,0.0005878860449277126,0.0005826273809845234,21.0
417,3,0.001,0.0001,250,0.9953596024437791,0.9793529543922711,0.016006648051507977,0,0,252,0.0012837412779936118,0.0012812050293625203,21.0
418,3,0.001,0.0001,250,0.9842894184515566,0.9906958014539111,-0.006406383002354521,0,0,252,0.0005809303509415388,0.0005736160314799215,21.0
419,3,0.001,0.0001,250,0.9723197978705348,1.0027745359258398,-0.030454738055304964,0,0,252,0.0008887584760849964,0.0008869130636124238,21.0
420,3,0.001,0.0001,250,0.9355114980188931,1.03932988375061,-0.10381838573171687,1,0,251,0.0012471854561516235,0.001248639307017175,21.0
421,3,0.001,0.0001,250,0.976354197283503,1.017836725360164,-0.04148252807666086,0,245,7,0.0016334754731316256,0.00162847528470249,21.0
422,3,0.001,0.0001,250,0.988624476801647,0.985783707745428,0.0028407690562189947,0,0,252,0.0016215118753318456,0.0016179174656995943,22.0
423,3,0.001,0.0001,250,0.9853781289354998,0.9879924475465146,-0.0026143186110147987,1,0,251,0.0007566500577080664,0.000750938033203487,22.0
424,3,0.001,0.0001,250,0.9761331784151903,0.9990159747084557,-0.022882796293265395,0,0,252,0.00040080716351519264,0.0003963831301467335,21.0
425,3,0.001,0.0001,250,0.9777980159935047,0.9973056197074668,-0.019507603713962096,0,0,252,0.0004455185847713447,0.00044165298787880307,21.0
426,3,0.001,0.0001,250,0.9645658791000821,1.0110057891723396,-0.04643991007225756,0,0,252,0.0003440465798023093,0.0003373681081382572,21.0
427,3,0.001,0.0001,250,0.9804690337997819,0.9926512671413211,-0.012182233341539228,2,0,250,0.0018830519589175172,0.0018821654652400699,21.0
428,3,0.001,0.0001,250,0.9867044275517268,0.9882062054177034,-0.0015017778659766057,0,0,252,0.0007746711103482931,0.00076844208662038,21.0
429,3,0.001,0.0001,250,0.9935474200123582,0.9811559676346214,0.012391452377736756,0,0,252,0.0012557000113902518,0.001254333611903,21.0
430,3,0.001,0.0001,250,0.9891167027274377,0.9852759691901778,0.0038407335372598883,0,0,252,0.001638862913082447,0.001637483106755951,22.0
431,3,0.001,0.0001,250,0.9576417998246549,1.0181903296997261,-0.0605485298750712,0,0,252,0.0007727142317420926,0.0007725134496291209,21.0
432,3,0.001,0.0001,250,0.9782623297756997,0.9963569337525761,-0.018094603976876344,0,0,252,0.0014456906997195118,0.0014448167545255523,21.0
433,3,0.001,0.0001,250,0.9613826940347946,1.0142787024229185,-0.052896008388123916,0,0,252,0.0006356234605358784,0.0006350447481125481,21.0
434,3,0.001,0.0001,250,0.982857388958298,0.9921224637526875,-0.009265074794389538,0,0,252,0.000632314234365908,0.000627913810476454,20.0
435,3,0.001,0.0001,250,0.9879821296669102,0.9867070139414242,0.001275115725485998,0,0,252,0.001216989746871864,0.0012152034998224967,21.0
436,3,0.001,0.0001,250,0.9976230199907732,0.9772978598842125,0.020325160106560713,0,0,252,0.000983287355009619,0.0009810923690528777,21.0
437,3,0.001,0.0001,250,0.9743497545435917,1.0007407568792344,-0.02639100233564262,0,0,252,0.0007580896770320897,0.0007540392269730242,21.0
438,3,0.001,0.0001,250,0.9831040067121677,0.9918826301135147,-0.008778623401347052,0,0,252,0.0006009399614885896,0.0005980782266118872,20.0
439,3,0.001,0.0001,250,0.9892183473652408,0.9856373429084375,0.003581004456803316,0,0,252,0.0009060538149353188,0.0009049210996698203,21.0
440,3,0.001,0.0001,250,0.9589663002203764,1.01691349892697,-0.057947198706593483,0,0,252,0.0003090441316594763,0.00030360789981424466,21.0
441,3,0.001,0.0001,250,0.9731511852960468,1.002057872411911,-0.028906687115864083,0,0,252,0.00048417569753394867,0.00048231522977563817,21.0
442,3,0.001,0.0001,250,0.994502007592637,0.980427046263346,0.01407496132929098,0,0,252,0.0008453825084041523,0.0008508914652539066,22.0
443,3,0.001,0.0001,250,0.9686006110636574,1.000377532614624,-0.031776921550966675,1,2,249,0.00040410852887410876,0.00034445180954187235,21.0
444,3,0.001,0.0001,250,0.9753353058475116,0.9997896242689439,-0.02445431842143231,0,0,252,0.000577627215562469,0.0005743240774719342,21.0
445,3,0.001,0.0001,250,0.9917337196021091,0.9832156402573179,0.008518079344791207,0,0,252,0.0007103516681617606,0.0007093345310305031,22.0
446,3,0.001,0.0001,250,0.9614534480962164,1.0142037206601613,-0.05275027256394493,0,0,252,0.0006368782312690589,0.0006360510253427996,21.0
447,3,0.001,0.0001,250,0.9452597750270048,1.0314352681648962,-0.08617549313789141,0,0,252,0.0009676912498773213,0.0009697812677637003,21.0
448,3,0.001,0.0001,250,1.0029701848597699,0.9719225852750555,0.03104759958471437,0,0,252,0.0013032549669391295,0.0012933931765457996,22.0
449,3,0.001,0.0001,250,0.9665512039065052,1.0089121276911037,-0.04236092378459855,0,0,252,0.00043185710728684955,0.00042684359966380987,22.0
450,3,0.001,0.0001,250,0.9622756586846232,1.0132526905630186,-0.05097703187839542,0,0,252,0.0008578500021752655,0.0008608031484344497,22.0
451,3,0.001,0.0001,250,0.9913224168475363,0.9835651343030039,0.007757282544532451,0,0,252,0.0008621322088786583,0.0008595626459869673,22.0
452,3,0.001,0.0001,250,0.9777584177507667,0.9973580474712723,-0.019599629720505662,0,0,252,0.0003893139243419103,0.00038372510414134704,21.0
453,3,0.001,0.0001,250,0.9837441082969702,0.9911485035712716,-0.0074043952743013675,0,0,252,0.0008453678878236311,0.0008445245370917265,21.0
454,3,0.001,0.0001,250,0.9968966372636089,0.9780697899270451,0.018826847336563812,0,0,252,0.0008488329489024924,0.0008491552403893409,22.0
455,3,0.001,0.0001,250,0.9813583463841765,0.993684254553819,-0.012325908169642519,0,0,252,0.00046118817118801707,0.0004568577084855727,22.0
456,3,0.001,0.0001,250,0.9587205703836704,1.0170462053473113,-0.05832563496364085,0,0,252,0.000770089028532145,0.0007689322474302314,22.0
457,3,0.001,0.0001,250,0.9788848178648104,0.9961617250673866,-0.01727690720257624,0,0,252,0.0005880666684901722,0.0005843278539113061,22.0
458,3,0.001,0.0001,250,0.9459159708750152,1.0295436560274314,-0.08362768515241614,1,0,251,0.001008049234488561,0.0010072863603686217,22.0
459,3,0.001,0.0001,250,0.9438871598864665,1.0329124541962837,-0.0890252943098172,0,0,252,0.0010116371194174515,0.001010898037122134,22.0
460,3,0.001,0.0001,250,0.9565557896909809,1.0151632970451008,-0.0586075073541199,1,6,245,0.000860707983533958,0.0008417933206769608,22.0
461,3,0.001,0.0001,250,0.9777634391868611,0.9965710652405919,-0.018807626053730764,0,0,252,0.0018060047318755141,0.0018052733937903057,22.0
462,3,0.001,0.0001,250,0.9716038008925671,1.0035249278491318,-0.03192112695656468,0,0,252,0.0008617410550991376,0.0008610336053685012,22.0
463,3,0.001,0.0001,250,0.9758896998440508,0.9992240095635574,-0.023334309719506563,0,0,252,0.0005704293389764108,0.0005664133590921095,22.0
464,3,0.001,0.0001,250,0.9819795795725632,0.9906208517398213,-0.008641272167258074,1,0,251,0.0008097504597285265,0.0007952902749788057,22.0
465,3,0.001,0.0001,250,0.980621361380123,0.9941338101884153,-0.013512448808292277,0,0,252,0.001181145001705426,0.0011833925586558452,22.0
466,3,0.001,0.0001,250,0.9581254603414154,1.0176752479661215,-0.059549787624706085,0,0,252,0.0007761871453982106,0.000775364842396445,22.0
467,3,0.001,0.0001,250,0.9743183777795327,1.0007800659712955,-0.026461688191762867,0,0,252,0.0007419015000664518,0.0007518450499544429,21.0
468,3,0.001,0.0001,250,0.9856916810726597,0.9889974758915259,-0.00330579481886617,0,0,252,0.0012191250266154804,0.0012212046795147835,21.0
469,3,0.001,0.0001,250,0.9540636408945201,1.0216887570673834,-0.06762511617286326,0,0,252,0.0013706930017110316,0.0013803754279785125,21.0
470,3,0.001,0.0001,250,0.9757797878671386,0.9992575760984498,-0.023477788231311192,0,0,252,0.0008126413050912829,0.0008033065233508519,21.0
471,3,0.001,0.0001,250,0.9869737136592682,0.9871664763837782,-0.000192762724509965,1,0,251,0.0005885832286028625,0.0005760154281563291,20.0
472,3,0.001,0.0001,250,0.9690448226220335,1.0044631578947358,-0.03541833527270233,1,0,251,0.0004386331303710478,0.00043052272405764486,20.0
473,3,0.001,0.0001,250,0.9954108581195701,0.9795268325901199,0.01588402552945023,0,0,252,0.0008599056845752618,0.0008560597777341255,21.0
474,3,0.001,0.0001,250,0.9652918403371332,1.0100311931958428,-0.04473935285870956,0,0,252,0.0009789879622358795,0.0009835127476796508,21.0
475,3,0.001,0.0001,250,0.991639124816393,0.9831936385127882,0.008445486303604866,0,0,252,0.0009866834303804276,0.0009849728550177011,22.0
476,3,0.001,0.0001,250,0.9599361669559081,1.0151543067710713,-0.055218139815163214,0,0,252,0.001720300621772548,0.0017184955577846214,22.0
477,3,0.001,0.0001,250,0.9669493244422799,1.0084497400902723,-0.04150041564799245,0,0,252,0.0006098245748355483,0.0006061369905732729,21.0
478,3,0.001,0.0001,250,0.9623730283426952,1.0132345392461004,-0.05086151090340518,0,0,252,0.00063861945884535,0.0006366513606993655,21.0
479,3,0.001,0.0001,250,0.993539475215613,0.9810060172594706,0.012533457956142469,0,0,252,0.001488928312461243,0.0014871605880562978,22.0
480,3,0.001,0.0001,250,0.9534246306400042,1.0195602729340427,-0.06613564229403857,1,0,251,0.0007565187561492121,0.000751743277611121,22.0
481,3,0.001,0.0001,250,0.9772296410277507,0.996606552128908,-0.019376911101157357,1,0,251,0.0007875019891720717,0.0007801093854964421,22.0
482,3,0.001,0.0001,250,0.9886837879186731,0.9842617927109558,0.004421995207717244,1,0,251,0.001130746505816272,0.0011287103573874076,23.0
483,3,0.001,0.0001,250,0.9856517932066932,0.9866908006814302,-0.0010390074747370637,1,0,251,0.0016317361514983344,0.00162796113406661,23.0
484,3,0.001,0.0001,250,0.9880294758145047,0.9867445370431118,0.0012849387713929072,0,0,252,0.001073758087237702,0.001068306715015804,24.0
485,3,0.001,0.0001,250,0.998643247035513,0.9764394580863675,0.022203788949145542,0,0,252,0.0006286114572293365,0.0006270835424985304,25.0
486,3,0.001,0.0001,250,0.9714107907772908,1.0036103511683199,-0.032199560391029114,0,0,252,0.0010954827413686818,0.0010921707111174765,24.0
487,3,0.001,0.0001,250,0.9849046443795575,0.9898855126108316,-0.004980868231274083,0,0,252,0.0010480475820396212,0.0010460905803993431,24.0
488,3,0.001,0.0001,250,0.9635282166297949,1.0108677012775436,-0.04733948464774862,1,0,251,0.0006578708376922378,0.0006545257661803965,24.0
489,3,0.001,0.0001,250,0.994161260965919,0.9808722584965684,0.013289002469350497,0,0,252,0.0005229342280557124,0.0005197681019249054,25.0
490,3,0.001,0.0001,250,0.9932159121751587,0.9818052236615938,0.01141068851356486,0,0,252,0.0005246099036235344,0.0005224801930178453,26.0
491,3,0.001,0.0001,250,0.9823668826389826,0.992573465076079,-0.010206582437096379,0,0,252,0.0007567929952593784,0.000755943001136131,26.0
492,3,0.001,0.0001,250,0.9784651384369212,0.996627390710381,-0.0181622522734598,0,0,252,0.00043620152880861733,0.00043415834981052915,26.0
493,3,0.001,0.0001,250,0.9576640405361827,1.0176400694634842,-0.05997602892730147,0,0,252,0.00163220420477828,0.0016289320089245038,26.0
494,3,0.001,0.0001,250,0.9562471396255076,1.01759016902533,-0.06134302939982239,1,0,251,0.000988313181498237,0.0009836224733079258,25.0
495,3,0.001,0.0001,250,0.968553428677771,1.0066017316017297,-0.03804830292395878,0,0,252,0.0010352340724855355,0.0010340765417449983,24.0
496,3,0.001,0.0001,250,0.9620301566514023,1.0136577775856879,-0.05162762093428552,0,0,252,0.0004028576811344587,0.0004037478301232874,24.0
497,3,0.001,0.0001,250,0.9700450616271858,1.0044945374083796,-0.03444947578119373,0,0,252,0.001811197368978306,0.001813198576269154,24.0
498,3,0.001,0.0001,250,0.9759285243638974,0.9992253255726302,-0.023296801208732787,0,0,252,0.0004008535527306565,0.00039700074449280145,24.0
499,3,0.001,0.0001,250,1.0190350156604349,0.9566284062034512,0.06240660945698362,0,0,252,0.0012496655640095342,0.0012402207325563686,25.0
500,3,0.001,0.0001,250,0.9626794206351934,1.0129315068493157,-0.05025208621412225,0,0,252,0.0005776430926305344,0.0005739614090488764,25.0
501,3,0.001,0.0001,250,0.9837015583526402,0.9909954760925569,-0.007293917739916722,0,0,252,0.0012264593200878749,0.0012239186530068427,25.0
502,3,0.001,0.0001,250,0.9797311570011109,0.9951466689472341,-0.015415511946123228,0,0,252,0.000978683077728173,0.000981089847306253,25.0
503,3,0.001,0.0001,250,0.9710086992400841,1.0042461952409016,-0.03323749600081749,0,0,252,0.0005673487216132083,0.0005671372453861145,24.0
504,3,0.001,0.0001,250,0.9819622764765685,0.9930339567977503,-0.011071680321181776,0,0,252,0.0006070415054529859,0.0006043613007412647,24.0
505,3,0.001,0.0001,250,0.9677929545040511,1.0074215246636775,-0.0396285701596264,0,0,252,0.0009808880276877719,0.0009777325784727652,24.0
506,3,0.001,0.0001,250,0.9817753369487539,0.9932287188306114,-0.011453381881857516,0,0,252,0.000591063226403502,0.0005858403914119724,24.0
507,3,0.001,0.0001,250,0.9467636066138593,1.0297709222788414,-0.0830073156649821,0,0,252,0.0010254371795965726,0.0010207656515086286,23.0
508,3,0.001,0.0001,250,0.967073869558206,1.0083627971968754,-0.041288927638669426,0,0,252,0.00044799525801384246,0.0004455199636240267,22.0
509,3,0.001,0.0001,250,0.9923797539374305,0.9824747040539658,0.009905049883464745,0,0,252,0.0009553226562983119,0.0009540421469953724,23.0
510,3,0.001,0.0001,250,0.9699591319301262,1.0053354619165649,-0.03537632998643869,0,0,252,0.000556898846548676,0.0005592505181666889,22.0
511,3,0.001,0.0001,250,0.9725787227812656,1.0026252782794987,-0.030046555498233096,0,0,252,0.0005768115166679663,0.0005688616776191932,22.0
512,3,0.001,0.0001,250,0.9692682051268241,1.0057689786285569,-0.03650077350173275,0,0,252,0.0011946077751766875,0.0011970400928085596,22.0
513,3,0.001,0.0001,250,0.999711875931746,0.9751304003345291,0.024581475597216906,0,0,252,0.0012176423614680295,0.0012141660249966567,23.0
514,3,0.001,0.0001,250,0.9933055027465673,0.9815066457174391,0.011798857029128196,0,0,252,0.0010645192675698535,0.0010603466428140728,24.0
515,3,0.001,0.0001,250,0.9789934558402927,0.9961004654283185,-0.0171070095880258,0,0,252,0.00038233326974929864,0.00038151119449505744,24.0
516,3,0.001,0.0001,250,0.9929505174280234,0.9816599732262381,0.011290544201785324,0,0,252,0.0013878777833944832,0.0013859072527032095,25.0
517,3,0.001,0.0001,250,0.9630891152306926,1.0125431778929204,-0.04945406266222774,0,0,252,0.0004070768689479536,0.00040356406914925016,24.0
518,3,0.001,0.0001,250,0.9612633568888722,1.0144829050753876,-0.05321954818651542,0,0,252,0.00031207498564909866,0.0003117124960137161,24.0
519,3,0.001,0.0001,250,0.9908091169384142,0.9840625205804231,0.00674659635799113,0,0,252,0.0009102177777187333,0.0008993753993605328,25.0
520,3,0.001,0.0001,250,0.9931894753420237,0.9816322956346604,0.011557179707363363,0,0,252,0.001046993705192336,0.0010411032231444396,26.0
521,3,0.001,0.0001,250,0.9944820920462767,0.9804991368470413,0.013982955199235425,0,0,252,0.0007103984573174417,0.0007068909471126343,27.0
522,3,0.001,0.0001,250,0.9794301934318059,0.99516845412198,-0.015738260690174033,0,0,252,0.0014480091206763909,0.0014457921450304174,26.0
523,3,0.001,0.0001,250,0.9778346034046463,0.9964327365027084,-0.01859813309806202,0,0,252,0.0018771862428486198,0.0018764397078448976,26.0
524,3,0.001,0.0001,250,0.9673845780387299,1.0078324879931777,-0.0404479099544478,0,0,252,0.0010335700514858357,0.0010219944367157755,26.0
525,3,0.001,0.0001,250,0.9602739238947016,1.0154509120950301,-0.05517698820032857,0,0,252,0.0006336307663056219,0.0006305634880717387,26.0
526,3,0.001,0.0001,250,0.9819641940493162,0.9928271518544421,-0.010862957805125917,0,0,252,0.0010881050841506526,0.0010898973517519178,26.0
527,3,0.001,0.0001,250,0.9814288827880524,0.9933548259753935,-0.011925943187341081,0,0,252,0.0011276064313205279,0.0011199790013581498,26.0
528,3,0.001,0.0001,250,0.9728700537860069,0.9994417006656646,-0.02657164687965774,0,62,190,0.0009280260937140178,0.000924817353675957,26.0
529,3,0.001,0.0001,250,0.9192385958136945,1.0148074791917197,-0.09556888337802516,1,192,59,0.001893423694707788,0.0018952873817162524,25.0
530,3,0.001,0.0001,250,0.9516923918164607,1.024596328245963,-0.07290393642950221,0,0,252,0.0006587481480690742,0.0006565996936430111,24.0
531,3,0.001,0.0001,250,0.9752719957674281,0.9998952945364695,-0.024623298769041457,0,0,252,0.000416694358523493,0.0004102973054012529,24.0
532,3,0.001,0.0001,250,0.9770016901475412,0.9973063665624209,-0.020304676414879652,0,0,252,0.0018520266582917584,0.0018506620625451762,24.0
533,3,0.001,0.0001,250,0.984504808807047,0.9904606101810146,-0.005955801373967562,0,0,252,0.0006569400825373942,0.0006441457500082619,24.0
534,3,0.001,0.0001,250,0.9984090195818088,0.9765294017963052,0.021879617785503624,0,0,252,0.0009818257222679971,0.0009791597756870155,25.0
535,3,0.001,0.0001,250,0.969566271162165,1.005763442696437,-0.036197171534272043,0,0,252,0.00048433023069194525,0.0004784927143787637,24.0
536,3,0.001,0.0001,250,0.9600254362693333,1.0120262158779987,-0.05200077960866534,1,1,250,0.00040067674552030975,0.00037235705987444256,23.0
537,3,0.001,0.0001,250,0.9807936379301269,0.9942595917004136,-0.013465953770286698,0,0,252,0.00045089698842589647,0.00044348096723384906,23.0
538,3,0.001,0.0001,250,0.9920845914486934,0.9825159249855221,0.009568666463171338,0,0,252,0.0013922543340871983,0.0013885301600356811,24.0
539,3,0.001,0.0001,250,0.9721807644452855,1.0023469899284507,-0.030166225483165277,0,0,252,0.0017475021367318363,0.001751232139344859,23.0
540,3,0.001,0.0001,250,0.950044230608537,1.025875260839322,-0.07583103023078497,0,0,252,0.0015362779582441155,0.0015353130257874557,23.0
541,3,0.001,0.0001,250,0.9904995492427472,0.9839029064196733,0.006596642823073928,0,0,252,0.0016350957468874985,0.0016343493762478577,24.0
542,3,0.001,0.0001,250,0.9820098588198685,0.9927718210206794,-0.010761962200810937,0,0,252,0.0011063306932047403,0.00110479174862855,23.0
543,3,0.001,0.0001,250,0.9678230131074581,1.0075718685831607,-0.039748855475702616,0,0,252,0.0004903021657186908,0.0004909783056612262,23.0
544,3,0.001,0.0001,250,0.9912772356781894,0.9835239472415769,0.007753288436612493,0,0,252,0.001043232863580695,0.0010419967596769562,24.0
545,3,0.001,0.0001,250,0.980042196129648,0.9950235232618895,-0.014981327132241429,0,0,252,0.00043851197501930216,0.00043502643624317606,23.0
546,3,0.001,0.0001,250,0.9845822978752806,0.9885713069572426,-0.0039890090819619806,1,0,251,0.0005977518172190396,0.0005980068307825055,23.0
547,3,0.001,0.0001,250,0.9730622698037025,1.0020491803278686,-0.028986910524166132,0,0,252,0.0007969638654141126,0.0007935936749565289,23.0
548,3,0.001,0.0001,250,0.9835091691393814,0.9914593946658676,-0.007950225526486276,0,0,252,0.0006506756850681371,0.0006457871708607181,22.0
549,3,0.001,0.0001,250,0.9624554964048092,1.0131662540802255,-0.05071075767541633,0,0,252,0.0005793151673026608,0.0005768678253501828,22.0
550,3,0.001,0.0001,250,0.9915058526384323,0.9833279621871309,0.00817789045130135,0,0,252,0.0009825801091726404,0.0009805525672177135,23.0
551,3,0.001,0.0001,250,0.9837396725401982,0.9910224438902762,-0.007282771350077932,0,0,252,0.0011126368952204006,0.001111570026247508,22.0
552,3,0.001,0.0001,250,0.9780955708817363,0.9968971829099499,-0.01880161202821362,0,0,252,0.0007858350666314485,0.0007831323770868875,22.0
553,3,0.001,0.0001,250,0.9744181758118444,1.0004438329412808,-0.026025657129436386,0,0,252,0.0012120719404458034,0.001211148976582728,22.0
554,3,0.001,0.0001,250,0.9886446547531775,0.9862312219790497,0.002413432774127866,0,0,252,0.0008557321236628612,0.0008548691861202033,22.0
555,3,0.001,0.0001,250,0.9792886656585851,0.9957927786499204,-0.016504112991335362,0,0,252,0.0004202566643982523,0.00041807189920013184,22.0
556,3,0.001,0.0001,250,0.983570548599442,0.9913349101439015,-0.007764361544459475,0,0,252,0.0008268659267361338,0.0008198974744040722,22.0
557,3,0.001,0.0001,250,0.9421930458576548,1.0345645701525867,-0.0923715242949319,0,0,252,0.0013441375446180436,0.001346563690868952,22.0
558,3,0.001,0.0001,250,0.9780424897507289,0.9970529835928522,-0.019010493842123277,0,0,252,0.0004615759274309295,0.0004567035181563229,22.0
559,3,0.001,0.0001,250,0.9544524858739872,1.021570507233746,-0.06711802135975875,0,0,252,0.0008253666996993845,0.0008237936661998109,22.0
560,3,0.001,0.0001,250,0.9415784434747309,1.0352388045805774,-0.09366036110584652,0,0,252,0.0013450391010169996,0.001346798019120006,22.0
561,3,0.001,0.0001,250,0.9631542064114663,1.0122426389196384,-0.049088432508172075,0,0,252,0.0010369668126935347,0.0010357424290908506,22.0
562,3,0.001,0.0001,250,0.9643425237060506,1.0106416772553992,-0.04629915354934866,0,0,252,0.0015766764109030446,0.0015721118934762205,22.0
563,3,0.001,0.0001,250,0.9605301629080125,1.015109020175517,-0.054578857267504555,0,0,252,0.0008260963949860511,0.0008222647036223653,22.0
564,3,0.001,0.0001,250,0.9657738360875537,1.0090122812194957,-0.04323844513194197,0,0,252,0.0017266658672669556,0.001728663262426752,22.0
565,3,0.001,0.0001,250,0.993037402045835,0.9819770731605102,0.011060328885324822,0,0,252,0.0005455444564922734,0.0005404749244452685,23.0
566,3,0.001,0.0001,250,0.9723640188028602,1.0028743585922009,-0.0305103397893407,0,0,252,0.0004616408091602984,0.0004597345605793168,23.0
567,3,0.001,0.0001,250,0.9883519701469742,0.9863917703638231,0.0019601997831510953,0,0,252,0.0011231351651638673,0.0011223582020850312,24.0
568,3,0.001,0.0001,250,0.9830304189518208,0.9917727380413958,-0.008742319089575012,0,0,252,0.0010461933044661608,0.0010485005200070474,24.0
569,3,0.001,0.0001,250,0.9886336588371335,0.9863273346821426,0.0023063241549908797,0,0,252,0.0006267809117408564,0.000623059527673308,25.0
570,3,0.001,0.0001,250,0.9845531363282646,0.9902348443473523,-0.005681708019087739,0,0,252,0.0010570546864253556,0.0010541564010004894,25.0
571,3,0.001,0.0001,250,0.9757587026384882,0.9990675576671189,-0.02330885502863067,0,0,252,0.0012145100328051276,0.001216753274491452,25.0
572,3,0.001,0.0001,250,0.952763139889913,1.0234094933701887,-0.0706463534802757,0,0,252,0.0007551162931332144,0.0007552625390344444,25.0
573,3,0.001,0.0001,250,0.9788852184202665,0.9960189208278947,-0.017133702407628126,0,0,252,0.0009596810283171033,0.0009547670097152472,24.0
574,3,0.001,0.0001,250,0.97127372983162,1.0038529282254531,-0.032579198393833164,0,0,252,0.0008925620500589479,0.0008902138407514715,24.0
575,3,0.001,0.0001,250,0.9669622438757618,1.0072214883311303,-0.04025924445536855,1,0,251,0.0007465559598349298,0.0007463683194714558,23.0
576,3,0.001,0.0001,250,0.9611539824276744,1.014102126691686,-0.05294814426401173,0,0,252,0.0014457432213251862,0.0014378512234456292,23.0
577,3,0.001,0.0001,250,0.9770072023585249,0.998102385876635,-0.021095183518110128,0,0,252,0.0004878672481676829,0.00048655048950099544,23.0
578,3,0.001,0.0001,250,0.9729384480329921,1.0023064664933337,-0.02936801846034154,0,0,252,0.00034505165448415283,0.000340038913548642,23.0
